Search,Title,Cities,States,Latitude,Longitude,Description,Skills,Min_Salary,Max_Salary,Mean_Salary,URL
Data Engineer,Senior Java Engineer,Long Beach,CA,33.770050399999995,-118.1937395,"We're on a mission to  make more people...more active...more often.  You can find our offices on the sunny beaches of Long Beach, CA &  in NYC, London, and Rio de Janeiro.  Our community is active in 195 countries!Our server platform runs on an heterogeneous and distributed cluster composed of several different layers and nodes which require a number of different technologies to integrate on a 24/7 platform for the international user community.  We are constantly modifying the software, adding and improving features and accommodating the increased load that comes with the steady growth of our successful business. One of the major server components is its REST API, that provides authentication and persistence services to the Game, Web, and Mobile Applications.  All new features modeled by the API TEAM conform to an established load and performance standard, allowing the MMO application to provide optimal user experience to our growing community of international users.  We are expanding our team in Rio to address the demand for new functionalities and work with our offices in Los Angeles, New York and London.Top Reasons to Work with Us- 2 trips a year to Rio de Janeiro!- Work for a mission based company- Excellent benefits- Ride bikes at work!What You Will Be DoingThe Backend Software Engineer will design and implement the API endpoints using Test Driven Development.  They will use unit and integration tests and load & performance tools to ensure that the designed API endpoints conform to the expected behavior as well as meet required performance standards.What You Need for this Position- 5+ yrs of experience as a Java Engineer.- Advanced knowledge in Computer Science: Data Structures, Algorithms and overall Software Design- Advanced experience programing with JEE (JBoss / Wildfly)- Experience with REST API Design (JAX-RS is a plus)- Advanced experience with Unix/Linux shell scripting and tools like awk, sed, curl- Advanced experience with Relational Database Systems (Especially Oracle of PostgreSQL)- Experience integrating with payment systems (credit card processors, paypal, other)- Experience with GIT and/or SVN- Experience with Test Driven Development and Continuous Integration- Experience with test tools like JUnit, Arquillian, JMeter, Postman, etc.- Experience with Distributed Cache implementations with Memcached or Redis- Experience with Cloud based environments such as AWS- Availability to travel to Brazil (twice a year)- BS in Computer Science or Relevant Technical AreaDesired skills:- Experience integrating with global payment system integrators like Braintree, Stripe, Adyen or Square- Experience integrating with tax calculation systems like Avalara- Experience with dynamic scripting languages as Python or Ruby- Experience with geographically distributed teams- Experience with agile development methodologies like Scrum or Kanban- Experience on Database Design- Experience on Distributed Systems- Experience with Jenkins, TeamCity or similar- MSc or PhD in Computer Science or Relevant Technical AreaSo if you are a Senior Java Engineer, APPLY TODAY!                                    ","['Java', 'JEE', 'JBoss', 'WildFly', 'Data Structures', 'Algorithms', 'REST API', 'JAX', 'Unix/Linux', 'PostgreSQL']",140000,175000,157500.0,https://www.cybercoders.com/senior-java-engineer-job-425805
Data Engineer,Front End Developer,Atlanta,GA,33.7489954,-84.3879824,"If you are a Front End Developer with experience, please read on!Headquartered in Atlanta, we provide proven data management solutions designed to meet the unique data integration, analysis and regulatory requirements of the oil and gas pipeline industry. We are looking for a design oriented Front End Web Developer to add to our team to create innovative designs and applications.What You Will Be Doing- Code new user-facing features and integrate data from various back-end services- Design new user-facing features based on functional requirements and specifications- Write unit tests to validate functionality- Resolve product defects reported by product support and quality assurance teams- Follow the established software development methodology- Review the work of peers to ensure consistency and quality- Provide status updates of work progress- Keep up-to-date with emerging web technologies and industry trendsWhat You Need for this PositionAt Least 3 Years of experience and knowledge of:- Angular- TypeScript- JavaScript- HTML- CSSWhat's In It for You- Competive salary- Medical, vision, dental insurance- Generous PTO+ more!So, if you are a Web Developer with experience, please apply today!                                    ","['Angular', 'TypeScript', 'JavaScript', 'HTML', 'CSS']",Unknown,Unknown,Unknown,https://www.cybercoders.com/front-end-developer-job-424728
Data Engineer,SQL Developer,Albertville,AL,34.267593700000006,-86.20886689999998,"If you are a SQL Developer with experience, please read on!Top Reasons to Work with UsFor the past 25 years, we've been driven by two things: our data and our customers. We are committed to utilizing the newest technologies and staying up to date with data analytics to ensure that we provide top quality information to our customers.With the data we generate, we provide our customers with actionable intelligence within the healthcare industry.What You Will Be DoingImproving query speed, setting best practices on development and testingWhat You Need for this PositionAt Least 2 Year of experience and knowledge of:- Database and Software Development (MS SQL)- Writing T-SQL queries- Writing complex queries and dynamic stored procedures, functions, etcNice to Have's:- .NET- C#- JavaScript/JQuery/HTML/CSSWhat's In It for You- Competitive Base Salary ($70k - $90k DOE)- Medical- PTO- Sick time- 401(k)So, if you are a SQL Developer with experience, please apply today!                                    ","['MS SQL', 'T-SQL', 'Ssrs', '.NET Framework', 'C#', 'MVC', 'JavaScript/JQuery/HTML/CSS']",70000,90000,80000.0,https://www.cybercoders.com/sql-developer-job-426891
Data Engineer,.NET Developer,Pittsburgh,PA,40.44062479999999,-79.9958864,"If you are a .NET Developer with ASP.NET and C# experience.. then this message is for you!!We're looking for a highly skilled .NET developer with knowledge of ASP.NET, C#, MVC, SQL, JQuery,  and Entity Framework in the Pittsburgh area. We're an information management company that utilizes data management, analytics, and technology to give our clients a competitive edge over their competitors. We help our clients put their data to work in powerful ways. Our research focus and innovative solutions illuminate the range, reach and potential to fuel growth to ensure our clients remain industry leaders.We looking for a developer with 5 years experience with data management who can set up a self-scaling, secure, and large scale analytics infrastructure that can operate at a high level of performance. previous experience in life sciences and medical industry is a plus for this role.What You Need for this Position5 Years of experience and knowledge of:- ASP.NET, C#, and JQuery- MVC- SQL- Entity FrameworkWhat's In It for You$80-90kHealth Insurance (Medical, Dental, Vision)PTO401kSo, if you are a .NET Developer with experience, please apply today!                                    ","['ASP.NET', 'MVC', 'C#', 'JQuery', 'SQL', 'Entity Framework']",90000,95000,92500.0,https://www.cybercoders.com/dot-net-developer-job-415174
Data Engineer,PYTHON Engineer,San Mateo,CA,37.562991700000005,-122.32552539999999,"If you are a Research Engineer with heavy PYTHON experience, please read on! We are looking for motivated self-starters and extremely fast learners with top notch problem solving and analytic skills. Must have a strong desire to dig deep into petabytes of data and love to play with the innards of complex algorithms, mathematical constructs and code. We use Pandas in our PYTHON environment.What You Will Be DoingThis role will work with the engineering team to research, prototype, design, build, and maintain the next generation prediction, optimization, and analytics technologies.What You Need for this PositionAt Least 3 Years of industry experience and knowledge of:PYTHON development- preferably in a research or big data domain. Experience using Panadas.Experience writing highly scalable, low-latency, distributed systemsExperience in one or more of the following areas: machine learning or statistical modeling, optimization, algorithms, big-dataExcellent communication skills – ability to present and communicate complex ideas in simple termsStrong statistical/math/analytical abilities; Exceptional problem solving skillsA Master’s degree or PhD degree in a closely related field (eg: computer science/engineering, optimization) from a top notch university is strongly preferred although MS degree holders with demonstrably exceptional research abilities may be consideredSolid computing background with a thorough understanding of the fundamentals of computer science, data structures, and algorithms. Significant experience writing code in PYTHON.So, if you are a Research Engineer with experience, please apply today!                                    ","['modeling', 'Python', 'Panda', 'applications']",Unknown,Unknown,Unknown,https://www.cybercoders.com/python-engineer-job-422404
Data Engineer,Network Engineer,Omaha,NE,41.2565369,-95.93450340000001,"If you are a Network Engineer with experience, please read on!Top Reasons to Work with Us1. Based in Omaha, we are one of the largest data centers in the region. 2. Our company has been around for over a decade and we continue to expand. 3. You will get the chance to work on exciting projects with a talented team.What You Will Be DoingWe work with all aspects of Information Technology, from basic workstations to advanced infrastructure implementations. This engineer will be able to comfortably work on routers, switches, firewalls, network design, and network troubleshooting in a multi VLAN LAN/WAN environment.What You Need for this PositionInfrastructure hardware as it relates to client equipment-Routers-Firewalls-Switches-Wireless controllers and access points-Web filtering and IPSInfrastructure hardware as it related to network core and wide area networking-Switch configuration (layer 2 and layer 3 switching, VLAN configuration, QoS policies, trunking, link aggregation, Voice / VOIP prioritization.-Router configuration planning and deployment, advanced knowledge of routing protocols and site resiliency planning, policy-based routing, QoS deployment, policing , traffic shaping, and router redundancy configurations.-Experience with multi-homed router configurations for carrier redundancy and experience with BGP.-Firewall configuration in high availability pair, access-list and NAT, DMZ configurations, client VPN implementation, TACACS/Radius for user management.Cisco related equipment and duties-Catalyst series switches and VSS-Nexus 9k and Fabric Extenders-ASR and ASA-IOS upgrades, IOS entitlement system, Smartnet, lifecycle management-VPN, two-factor authentication-Wireless controllers and Access points-Prime Infrastructure-FirePOWEROther hardware manufacturer routers and firewalls-Juniper, Checkpoint, Sonicwall, Fortinet, etc.SIP / VOIP systems: Install and support (Avaya)Network security including all aspects of LAN, WAN, Wireless, Firewall security (port forwarding, access-lists), VPNs and IPSec.Setup and maintaining SNMP network monitors.Layer 1 Cabling:-Copper terminations, cross connects, patching and testing.-Singlemode / Multimode fiber cross connects, patching and testing.-Label management and cable management.-Documentation for Inside and Outside plant cabling, port, and patching.3 + years experience in the IT support / MSP service industryAlthough not requirements, other desirable attributes include:-Network+, Advanced Microsoft Certifications, MCSE, MCITP, CCNA, CCDA, CCNP, CCIE, CISSP, ISSAP-Industry certifications from manufacturer/vendors such as Microsoft, Dell, AVAYA, and Cisco.-Willingness and ability to learn or cross-train on a variety of technologies (hardware & software) to include but not limited to: All Microsoft Windows versions, physical & virtual environments, active directory administration, IP cameras/ security systems, building management controls systems, and backup / disaster recovery planning.What's In It for You-Competitive base salary between $70k and $110k (depending on experience)-401k-PTO/Vacation-Paid Holidays-Medical/Dental/Vision CoverageSo, if you are a Network Engineer with experience, please apply today!                                    ","['Routers', 'Firewalls', 'Switches', 'Wireless Controllers and Access Points', 'Web Filtering and IPS', 'VOIP (Avaya)', 'Cisco', 'SNMP Network Monitors', 'Network Security', 'Layer 1 Cabling']",70000,110000,90000.0,https://www.cybercoders.com/network-engineer-job-425673
Data Engineer,Senior Software Engineer (Big Date/Python),Mountain View,CA,37.3860517,-122.08385109999999,"If you are a Senior Software Engineer with experience in Big Data, Python. please read on!We are changing the way big data is distributed.We are working with cutting edge, Big Data solutions and tackling some very complex problems.So, if you are a talented Software Engineer and you want to open the door to new science, please apply today!Top Reasons to Work with Us- Work on the latest cutting edge technologies.- Competitive pay and benefits.What You Will Be Doing-Helping us create the next big development in Big Data.What You Need for this PositionExperience and knowledge of:- Python- Big Data DistributionSo, if you are a Software Engineer (Python/ Microservices/ AWS) with experience, please apply today!                                    ","['Big Data', 'Python', 'AWS']",Unknown,Unknown,Unknown,https://www.cybercoders.com/senior-software-engineer-big-date-python-job-416671
Data Engineer,Full Stack Engineer,New York City,NY,40.7127753,-74.0059728,"If you are a Full Stack Engineer with experience, please read on!Join our fast-paced, innovative team in our Manhattan office to work on the latest technology in data science and analytics.Apply immediately if you’re eager to work with an early-stage start up on leading-edge technology and make a huge impact on the company and team right away. There are tremendous opportunities for growth and you’ll wear a lot of different hats on our collaborative team.What You Will Be DoingA Full Stack Engineer that possesses strong experience with Python, JavaScript and jQuery/Backbone/ Angular will be working on product development and UI design for a big data platform used for a variety of industries.What You Need for this PositionMore Than 5 Years of experience and knowledge of:- Python- JavaScript- JQuery / Angular.js / Backbone.jsNice to Have:-Experience with UX design principles and processes-Understanding of algorithms and data modelsWhat's In It for You-$110,000 – $130,000-Medical / Dental / Vision-PTO-Happy hours-401k matching-Catered lunch and dinner-Work for a company proactively committed to diversity in our workplaceSo, if you are a Full Stack Engineer with experience, please apply today!                                    ","['OOP (Java/Python/C++ or similar)', 'PHP', 'JQuery/Angular.js/Backbone.js']",110000,130000,120000.0,https://www.cybercoders.com/full-stack-engineer-job-406634
Data Engineer,Full Stack Developer,San Diego,CA,32.715738,-117.1610838,"If you are a Full Stack Developer with experience, please read on!Our team is based in beautiful San Diego and we're developing modern, data-driven social media growth solutions for businesses. We're looking for talented developers local to the San Diego area or remote candidates nationwide! If you love tackling new challenges and learning on-the-go, apply immediately to join our social media marketing agency’s fast-paced team. In this role you’ll collaborate with engineering leadership to support our variety of social media growth service and to deliver effective solutions to our growing client base.What You Will Be DoingA Full Stack Engineer that possesses strong experience with Ruby, JavaScript, Node.js,  React, and MongoDB/PostgreSQL/MySQL will be devising technical growth solutions for our clients.What You Need for this PositionAt Least 5 Years of experience and knowledge of:- Ruby- JavaScript- Node.js- React- MongoDB / PostgreSQL /MySQL- GitNice to have:- Atom- Python- Bash- REST APIWhat's In It for YouWhat's In It for You- $100,000 - $150,000 DOE- Equity- Remote OKSo, if you are a Full Stack Developer with experience, please apply today!                                    ","['RUBY', 'JavaScript', 'Node.js', 'REACT', 'MongoDB', 'PostgreSQL', 'MySQL', 'GIT']",90000,150000,120000.0,https://www.cybercoders.com/full-stack-developer-job-408994
Data Engineer,Performance Engineer,San Francisco,CA,37.7749295,-122.4194155,"If you are a Performance Engineer with experience cloud integration, please read on!Job Title: Performance EngineerLocation: San Francisco, CASalary: $100- 150k The Company: We are an end to end big data analytics application for hadoop. Our application and platform enable business users to discover insights in any data, via our integration platforms. We proved our clients with a subscription based big data solution that can integrate with existing data warehouse or business intelligence solutions. Our customers include some of the biggest names in healthcare, marketing, cyber-security, travel, and gaming. We are looking for a Performance Engineer to join our newest team, our cloud based team. Do you want to be a part of  a new team on a stable growing company?  Do you want to be the performance guru for a Big Data Cloud based product? Then this is the job for you!!What You Will Be Doing-Work with development teams that are building our software to generate workloads and tools to understand and characterize system performance and scalability-Understand system architecture to isolate and layout limitations/problem areas-Be the performance guru and owner for our on premise product and cloud services.-Work with the engineering team, customer support, and field engineers to find and analyze performance bottlenecks and initiate discussions about improvements in architecture and underlying code-Give performance consultation and tuning tips to the field-Own development of automated performance test framework-Monitor/analyze/catalog the results and ensure that our product hits defined target goals for performanceWhat You Need for this PositionRequirements:Bachelors degree in Computer Science or equivalent-3+ years industry experience in performance analysis/benchmarking-Experience with distributed systems-Experience with agile development methodology-Good knowledge of database systems and query execution methods-Excellent track record of thriving on technically demanding projects-Ability to narrow down root cause of performance bottlenecks on both frontend and backend-Skilled with object-oriented scripting languages such as Python or Ruby-Comfortable in a Linux environment-Ability to identify potential limitations in software architectures-Have solid knowledge on performance, the core principles and methodologiesPluses: -Experience with AWS, as a plus-Experience with Performance Testing- Jmeter, Tsung, Locust, Gatling-Know how to tune up the JVM, GC and the kernel-Understanding of throughput, latency, memory and CPU utilization-English required, German beneficialWhat's In It for You- Great work environment- Immediate hire- Competitive salary- 401k-Equity options- Benefits- Flexible with some work from home optionsSo, if you are a Performance Engineer with experience, please apply today!                                    ","['Performance Testing', 'Linux', 'Python or Ruby', 'Distributed Systems']",100000,150000,125000.0,https://www.cybercoders.com/performance-engineer-job-410027
Data Engineer,Full Stack Developer,San Antonio,TX,29.4241219,-98.4936282,"If you are a Full Stack Developer with experience, please read on!Top Reasons to Work with UsBased in the heart of San Antonio, we're partnering with educational institutions to harness their data and provide actionable insights to drive academic achievement.What You Will Be DoingA Full Stack Developer with React, Python, and Flask will be developing and maintaining our educational data insights platform.What You Need for this PositionAt Least 3 Years of experience and knowledge of:- React- Python- Flask- PostgreSQL- Spark- Elastic SearchWhat's In It for You$95,000 - $110,000So, if you are a Full Stack Developer with experience, please apply today!                                    ","['REACT', 'Python', 'Flask', 'PostgreSQL', 'SPARK', 'elastic search']",95000,110000,102500.0,https://www.cybercoders.com/full-stack-developer-job-422183
Data Engineer,Web Developer,Thousand Oaks,CA,34.1705609,-118.83759369999999,"If you are a Web Developer with strong JavaScript experience, please read on!Top Reasons to Work with Us-Excellent base salary depending on experience-15% bonus potential -Equity package-Healthcare benefits-Report directly to the CTO -Excellent opportunity for growth and advancementWhat You Will Be Doing-Utilizing JavaScript and other cutting edge frameworks  to build high performing single page applications-Collaborate closely with the software engineering teams, other internal stakeholders, and the marketing & product teams-Write clean, modular, robust code to implement the desired requirements-Tackle tough design and UX problemsWhat You Need for this PositionAt Least 3 Years of experience and knowledge of:- JavaScript- HTML- CSS- SQL / NoSQLAny Golang, Elastic, or Postgres experience would be a plusWhat's In It for You-Join a rapidly growing big data SaaS company that just secured another large round of funding-Opportunity for upward mobility within the organization-Excellent compensation package, bonus structure, and equity packageSo, if you are a Web Developer with strong JavaScript experience, please apply today!                                    ","['JavaScript', 'HTML', 'CSS', 'SQL / NoSQL']",100000,130000,115000.0,https://www.cybercoders.com/web-developer-job-423608
Data Engineer,Full Stack Developer,San Diego,CA,32.715738,-117.1610838,"If you are a Full Stack Developer with experience, please read on!Our team is based in beautiful San Diego and we're developing modern, data-driven social media growth solutions for businesses. We're looking for talented developers local to the San Diego area or remote candidates nationwide! If you love tackling new challenges and learning on-the-go, apply immediately to join our social media marketing agency’s fast-paced team. In this role you’ll collaborate with engineering leadership to support our variety of social media growth service and to deliver effective solutions to our growing client base.What You Will Be DoingA Full Stack Engineer that possesses strong experience with Ruby and MongoDB will be devising technical growth solutions for our clients.What You Need for this PositionAt Least 5 Years of experience and knowledge of:- Ruby- MongoDB- Node.js- ReactNice to have:- Atom- Python- Bash- REST API - JavaScript- PostgreSQL /MySQL- GitWhat's In It for YouWhat's In It for You- $100,000 - $150,000 DOE- Equity- Remote OKSo, if you are a Full Stack Developer with experience, please apply today!                                    ","['RUBY', 'MongoDB', 'JavaScript', 'Node.js', 'REACT', 'PostgreSQL', 'MySQL', 'GIT']",90000,150000,120000.0,https://www.cybercoders.com/full-stack-developer-job-424270
Data Engineer,Senior Software Developer,New York City,NY,40.7127753,-74.0059728,"Disruptive. Game Changer. Truly innovative. These are just some of the ways we've been described in multiple media outlets & in the financial & capital market world. We are a leader in high-performance, ultra low-latency financial technology and we are changing the way that investors and traders compete and do business. We are effectively creating an equal playing field for all investors, traders and firms of any size to compete with the big boys. Our team is composed of the best and the brightest, working on big data, matching engine technology while maintaining a casual working environment. We are looking for high-energy, down-to-earth developers who are ready to build out our next-gen technology and continue to disrupt the market.  We need multiple developers & you can be located in either NYC or Charleston, SC & can offer relocation assistance for top non-local candidates!What You Need for this Position• BS / MS (Preferred) in CS / EE / CE and outstanding background in coding fundamentals in a production environment• C++, Python, Ruby, JavaScript, Java or related production programming experience in a Linux environment• Market Feed (strongly preferred), Capital Market, financial services, fintech or trading experience are a big plus• Data Structures & SW design, strong debugging & analytical experience• Experience working with large data sets, data stores, distributed computing & related tools is a plus• SPARK, Hadoop, Hive or related big data environment experience is a plus• Hands on Shell, Bash, Unix Scripting / Unix Command Line, Linux/Unix OS experience is a big plus• Full-scale Software Development LifeCycle experience including Test-Driven or Behavioral-Driven development experience (BDD/ TDD)• Passion for & ideally some hands on experience with real-time financial analysis, low-latency microstructure & ideally some finance or related product experience• Must be a good problem solver and have a drive to make the right decisions the first time in a fast-paced environmentWhat You Will Be Doing• Coding daily in languages like C++, Python, Scala, JavaScript• Working with Big Data Technology like SPARK, Hadoop, etc.• Building highly-scalable, massively parallel trading infrastructure & platform for real time analysis of tera/petabyte data stores• Building tech that processes huge amounts of real-time market dataWhat's In It for You• Top pay, benefits, stock and ability to work in one of the most exciting technology fields• Relocation assistance for non-local, top candidates looking to move to the Charleston, SC area• Laid back, casual but fast-paced Silicon-Valley style work environment, surrounded by the best and the brightest technical and financial minds• Make a true impact on our company and products with high-visibility and possibilities for career growth• The opportunity to gain meaningful career development while working with the core development team• Opportunity to learn a ton and to continue to grow as a developerSo, if you are a top Senior developer with a track record of releasing successful products in a production environment that features Market Feed, big data, distributed systems or financial service technology, please apply today!","['Python', 'C++', 'TDD / BDD', 'JavaScript', 'Large-Scale big data applications', 'Financial Services / Capital Markets', 'Unix Command Line', 'Data Structures', 'Data Feed', 'Object-oriented Programming']",120000,175000,147500.0,https://www.cybercoders.com/senior-software-developer-job-421885
Data Engineer,Sr. Salesforce Developer,Canoga Park,CA,34.208254,-118.60586090000001,"If you are a Salesforce Developer with extensive APEX, Visualforce and Java experience, please read on! We are an international marketing and media solutions company, geographically diverse and located in Los Angeles.  We have a powerful network of digital, mobile, broadcast and print products touching over 100 million people every month!  We have several iconic brands that set us among the largest in the industry.  We have successfully tackled the digital advertising space for small and medium sized enterprises and are continuing to expand on that growth.  We believe in creating a work culture and environment that allows our people to experience personal and professional growth.  We seek the best and brightest in the industry to join our us.  We are currently hiring a Salesforce Developer who will successfully transition us to the next level. In this role you will have ownership and the opportunity to make an impact from day one!Top Reasons to Work with Us1. We are a leader in the Digital Advertising space!2. Join a fun and dynamic growing team.3. Experience exponential personal and professional growth!What You Will Be DoingAs the a Salesforce Developer you will deal with highly ambiguous problems, taking full control and responsibility for finding solutions, and will drive towards simple solutions to complex problems.Other responsibilities will include;- Involved in the full Salesforce software development lifecycle (SDLC)- Develop high quality code using APEX.- Develop software solutions using Java & Salesforce.- Design and develop solutions on the Salesforce.com platform, using Apex programming language.- Develop applications that support business requirements and drive key business decisions.- Set best practices including integration and application development, deployment, testing (unit and systems), and iterative refinement.- Proactively seek out ways to utilize SFDC to improve processes and productivity.- Make recommendations to support an organization that is scaling at a rapid pace.What You Need for this Position- Strong experience developing for Salesforce.com- Experience developing with Visualforce and Apex- Technically inclined with marketing cloud and sales cloud- Experience in creating Apex classes, Apex Triggers and Visualforce pages- Understanding of and detailed experience with Salesforce.com architecture and API- Experience with Java, HTML and XML- Experience using Salesforce data tools (Data Loader, Excel Connector, DemandTools, Eclipse Force.com IDE)- Strong understanding of relational databases (MS SQL Server, MySQL, or Oracle)- Success with at least one large Salesforce.com integration project- Ability to work independently and in a collaborative team environment- Results-oriented with a delivery focus- Experience with Nodejs is a plus!- SFDC Platform I & II Certifications are a plus!- Bachelor’s degree in Computer Science, Software Engineering or equivalent experienceWhat's In It for You- Competitive Compensation- Medical, Dental, Vision, and a 401k Match- Amazing company culture- Recharge: 20 Days PTO + 9 Paid Holidays- Built to last: Grow your career in an innovative direction- Make an impact: your work plays a key role in transforming our customers’ businesses- Love your team members: co-workers are often friends too- Offices stocked with healthy snacks, games, and goodies- Give back to your team and your communitySo, if you are ready to take the next step in your career, we are your next home. Please apply today!You don't want to miss this Opportunity!                                    ","['Develop high quality code using APEX', 'Java', 'Design/develop solutions on the salesforce.com', 'Visualforce and Apex', 'Marketing and sales cloud', 'Apex classes/triggers and Visualforce pages', 'SFDC Platform I & II certification', 'NodeJS', 'Lightning and Zuora', 'Salesforce data tools -Data Loader/Excel/Connector']",80000,140000,110000.0,https://www.cybercoders.com/sr-salesforce-developer-job-423165
Data Engineer,Lead Frontend Developer,Arlington,VA,38.8816208,-77.09098089999998,"Lead Frontend DeveloperLocation: Arlington VASeeking a Lead to Senior level Frontend expert someone with a desire to join a collaborative tech startup working alongside a passionate team of developers.Top Reasons to Work with Us Great team of people, smart leadership, Do-Gooder Company Mission - outstanding Venture Backing!  Tech Focused Organization building Civic Engagement Web/Software App Tools Competitive salary with outstanding Benefits Package including company Equity  Head up the Frontend Developing needs reporting directly to VP EngineeringWhat You Will Be DoingServe as the Team's Frontend Lead Developer Developing Top-notch front-ends ensuring effective speed and scalability needsContribute to UX design standards while on occasion resolving defects in the UI Evaluate and able to recommend new web technologies (Currently we work with VUE)Take part in peer code reviews Support leading a fast-paced, agile development process with iterative releases Assist with testing and QAYou will be working with:- HTML5,CSS3-  CSS prepocessors (Sass, less)- Javascript (Vue)- Data Visualization and Javascript charting libraries- APIs- Responsive Design- Cross browser compatibility and optimizing mobile web interfaces- Javascript Build Tools: Webpack, Gulp & Testing Libraries (Jasmine, etc.)What You Need for this Position- Consider yourself a Senior to Lead Frontend Developer with 5+ years of browser API and frontend developing- 3+ Years of Professional Javascript experience with SPA frameworks (Vue, React, Ember, Angular, etc) - 5+ years with HTML5/CSS3/SASS/LESS- Responsive Design And/Or Data Visualization- UI/UX basics- Javascript Build tools and testing librariesApply today we are quick to interview!                                    ","['Frontend development', 'Vue/Angular/React', 'HTML5', 'CSS3', 'JavaScript', 'UX/UI', 'Data Visualization', 'Responsive Design', 'API Development', 'Mobile/Web']",130000,160000,145000.0,https://www.cybercoders.com/lead-frontend-developer-job-403133
Data Engineer,IT Security Engineer,El Segundo,CA,33.9191799,-118.4164652,"If you are a IT Security Engineer with experience, please read on!We are a successful, growing AI company with an a new IT Security Engineer opportunity on our infrastructure teamThe position is 75% security with about 25% collaborating on systems administration tasks.  Our infrastructure includes two data centers, Windows servers, Hyper-V, some Linux servers and VMs (around 150 total), various network gear and a lot of home-grown software. The IT Security manager will be responsible for managing security related policies, supporting audits, respond to security concerns and questions, as well as leading our patch management program.What You Will Be Doing•Help develop, manage, and enforce security related policies and procedures•Managing security audits by PCI QSAs, clients, etc.•Respond to security concerns and questionnaires from clients or prospective clients •Participate in the design and deployment of new software systems, services, components, features, etc. •Conduct security vulnerability and penetration testing•Lead the patch management program•Manage system logs and security related infrastructure •Help manage equipment in two data centers, including network infrastructure, servers, and software •Work closely with other departments to identify and resolve operational issuesWhat You Need for this PositionExperience with:• IT security frameworks such as PCI and HIPAA from a B2B SaaS provider perspective •Enterprise security tools – SIEM, IDS/IPS, WAF, etc.•System administration in a mixed Windows/Linux production environment•Firewall, switch and router administration production environment•Supporting 24/7/365 high-availability operating environmentsDeep knowledge of:•Windows/Linux system administration and Active Directory •Network security principals, best practices and industry standards•       IT security protocols and technologies such as PKI•Participation in a 24/7 on-call rotationSo, if you are a IT Security Engineer with experience, please apply today!                                    ","['Security Auditing methodologies', 'PCI Data Security Standards', 'Information Security', 'HIPAA', 'SIEM', 'Penetration Testing', 'Firewalls', 'active directory security']",80000,120000,100000.0,https://www.cybercoders.com/it-security-engineer-job-409642
Data Engineer,Senior Web Developer,Boston,MA,42.360082500000004,-71.0588801,"If you are a Senior Web Developer with experience, please read on!The Senior Web Developer is tasked with creating and improving well-organized, robust code with maintainability and portability in mind while bringing their deep understanding of the most innovative technologies out there to bear on the agency's creative product.Experience in an agency environment (advertising or digital-only) is extremely important, if not mandatory. Bonus points if it was in an integrated environment doing work across all types of media, online and offline. Helping to maintain and build site infrastructures in AWS will be an area of focus, so experience with site architecting and AWS is preferred.What You Will Be Doing- Leads by example and takes ownership in the face of adversity.- Ability to estimate work with accuracy for yourself and other members of the team.- Ability to lead a project or work as a supportive team member.- Ability to present new ideas, concepts and technologies to groups outside of development.- A desire and ability to use technology to drive creativity.- A desire to find creative ways say ""yes"" to ideas and to contribute your own.- Clear history/portfolio that exemplifies Senior level contributions to those projects.What You Need for this Position- Very solid skills with Ruby on Rails and other backend languages.- Solid understanding of PHP and ability to help maintain some of our evergreen sites.- Deep understanding of server architecture and infrastructure with platforms like AWS and Heroku.- Knowledge of MVC architecture and how it relates to server and client side web development.- Experience creating, as well as consuming, JSON-based APIs.- Understanding of databases and data modeling/design techniques is required.- Well versed in Git and a good understanding of how to work on large projects with multiple people committing code in-tandem.- Experience with Linux operating systems is required, as this role is required to handle information across several servers simultaneously.- Understanding of software design patterns and testing methodologies is a plus.What's In It for You- Competitive Base Salary (90k - 120k DOE)- Competitive benefits package- Casual work environment- Work with a group of creative people trying to break barriersSo, if you are a Senior Web Developer with experience, please apply today!                                    ","['PHP', 'Ruby On Rails', 'AWS and Heroku', 'MVC architecture', 'JSON-Based APIs', 'Databases and data modeling/design techniques', 'GIT', 'Linux Operating Systems']",90000,120000,105000.0,https://www.cybercoders.com/senior-web-developer-job-416498
