Search,Title,Location,Cities,States,Latitude,Longitude,Description,Skills,Min_Salary,Max_Salary,Mean_Salary,URL
Business Intelligence,JD Edwards EnterpriseOne Developer,"White Plains, NY",White Plains,NY,41.03398620000001,-73.76290970000001,"If you are a JD Edwards EnterpriseOne Developer, please read on!We are solid, long-standing company strong in our market, looking for a JD Edwards EnterpriseOne Developer to join our team.  We are looking for someone strong in JDE EnterpriseOne development which expertise in Sales and Distribution.  This includes the analysis, design, development and implementation of business applications.  Your role will center around new development, upgrades, troubleshooting and working with the users.  You will be part of a small team working on projects through the entire Software Development Life Cycle.  If you have experience integrating with OTM that would be very helpful (preferred but not required) as we have a current OTM project going on right now.Experience with business intelligence tools or CNC experience is a huge plus!What You Need for this PositionRequirements:Bachelor's degree in Computer Science or Related field8+ years of development experience in JD Edwards EnterpriseOne (JDE E1) and currently working with 9.2.Expertise in JDE E1 Sales and Distribution MUST have experience with E1 Business Services (BSSV)SDLC experienceSQLPluses:Experience with:BI Publisher and One ViewOTM integration CNC Administration skills (Power/AIX environment)EDI transactionsOracleWhat's In It for YouWe offer a strong compensation package and a great environment, truly like a family!  We are extremely stable and with long term tenures!Local Candidates ONLY please.So, if you are a JD Edwards EnterpriseOne Developer, please apply today!                                    ",['JD Edwards Enterprise OneSales and DistributionOne Viewbi publisherSQLCNCED'],Unknown,Unknown,Unknown,https://www.cybercoders.com/jd-edwards-enterpriseone-developer-job-426538
Business Intelligence,Lead Solutions Architect,"Missouri City, TX",Missouri City,TX,29.6185669,-95.5377215,"If you are a Solutions Architect with experience, please read on!If you are interested in joining a growing company that definitely cares about providing a great working environment for its employees, then apply immediately.Your application will be considered incomplete unless the screening questions are answered, and incomplete applications cannot be submitted for further review. Please answer all of the screening questions in detail in order to expedite the process.What You Will Be Doing-Oversight of business requirements, functional architecture and technical architecture of our products-Participate in business development and pre-sales activities including solution development and business demos for multiple opportunities across industry domains-Identify core competencies, innovation strategy and product differentiators to optimize enterprise value chain-Act as primary advocate for Master Data concepts and governance-Work closely with business and technology teams to envision, design and develop complex Master Data Management data models and architecture using business process modeling tools-Develop optimal solutions consistent with long-term vision and strategy for MDM domain for multiple industry verticals;-Work with other engineers to successfully deliver on customer expectations within time and budget by analyzing customer requirements, procedures, and problems to enhance company's products and services-Develop proprietary services such as Match & Merge, Data Quality Management and MDM driven / Interaction Analytics for master data systems using MDM best practices and industry architectureroughly 50% travel is requiredWhat You Need for this Position-Master's degree in Computer Science, Electrical or Electronics Engineering, or a closely related field and 3+ years professional working experienceOR-Bachelor's degree in Computer Science, Electrical or Electronics Engineering, or a closely related field and 5+ years professional working experienceANDKnowledge and experience with the following:-Data Modeling-Data Governance and Quality-Metadata Management-Data Architecture-Business Intelligence and Analytics-Java/J2EE-Apache Storm-ElasticSearch-Kibana-Graph DBs -HBase-Kafkaroughly 50% travel is requiredWhat's In It for You-$100,000-$150,000 Base Salary (DOE)-Health-401k-PTOSo, if you are a Solutions Architect with experience, please apply today!                                    ",['JavaJ2EEApache StormKafkaElasticSearchkibanahBaseGraph DBsData ModelingBusiness Intelligenc'],100000,150000,125000.0,https://www.cybercoders.com/lead-solutions-architect-job-427536
Business Intelligence,SharePoint Developer (Applications Management),"South Bend, IN",South Bend,IN,41.676354499999995,-86.25198979999998,"We are a diversified media company owning publications in six states as well as owning a number of broadband providers.  Financially secure and well-managed we are positioned to enter new markets such as education, marketing and manufacturing.Technology plays a key role how we operate our businesses and plan for the future.  As such, you will have exposure to a range of technologies such as SharePoint, Power BI, Microsoft Teams and Great Plains.  If you have the ability to develop in SharePoint, you very well may be able to step into a bigger role we have in mind for you.  You will be a developer/manager handling enterprise applications and systems integration.We are looking for someone to managed and develop our enterprise applications.  This will involve working with business users to determine their functional requirements and develop those in our Microsoft stack.  You will be kept on your toes working with our Microsoft Technology stack and integrating with legacy business applications.Top Reasons to Work with UsSolid compensation plus excellent benefits such as three-weeks paid vacation available right away Great company culture, flexible work hours, training provided, wellness programOur broad and varied IT projects will give you expertise across range of industries and technologiesWhat You Will Be DoingThis position is important to our company and is responsible for the successful implementation and integration of business application products across the enterprise from project initiation to full customer production rollout.•Use common tools and industry best practices to accomplish integration between legacy systems and new technology•Prepare complex design, implementation, and maintenance plans for systems•Serve as senior level technical expert on medium and large, complex projects•Use and interpret reports from performance analysis tools to determine infrastructure needs•Create technical documentation, design documents, test case documents and deployments documents•Provides critical (Level 3-4) issue resolution as required.  Serve as business relationship manager and a trusted advisor to business partners across the enterprise.•Provide operational support for all business application systems•Manage and monitors business application integrations with 3rd party integration developers and internal staff•Work with 3rd party SaaS, PaaS, and IaaS providers•Implement best practices and act as a strategic advisor to drive innovation and continuous improvementWhat You Need for this PositionBachelor's Degree in Information Technology, Information Systems, Engineering or another related field•Experience with two or more of the following: Great Plains, SharePoint, Dynamics, Media/Publishing applications, Microsoft Teams, and/or Power BI•MCSA certification in either Web Applications or Universal Windows Platform•Microsoft Certified Solutions Developer -- App Builder preferred•Broad knowledge of and experience with various on premise business applications•Expert knowledge in application functionality and technology to provide technical consulting to business leaders•Experience managing application databases, cloud services, and application integrations•Excellent working understanding of the Microsoft technology stack, including latest cloud computing architecture•Solid understanding of the Software Development Lifecycle (SDLC) processesWhat's In It for YouThis is the best opportunity for any developer skilled in the Microsoft Technology stack.  You will be given management responsibility and can grow your skills across a range of applications and in a variety of vertical markets.  You will be challenged in a professional environment that offers endless opportunity.  In addition to a competitive salary ($80 to $100K) we offer excellent benefits such as three weeks paid vacation, 401K and medical.Interviews are being scheduled now.  So if you are SharePoint Developer, Microsoft stack Developer and/or skilled in Applications Management, please apply today.                                    ",['SharePoint.NETSDLCPower BIMicrosoft TeamsGreat Plains/DynamicsRequirements GatheringMobile DevelopmentPublishingTelecom and/or Broadban'],80000,100000,90000.0,https://www.cybercoders.com/sharepoint-developer-applications-management-job-389114
Business Intelligence,Microsoft Developer,"South Bend, IN",South Bend,IN,41.676354499999995,-86.25198979999998,"We are a diversified media company owning publications in six states as well as owning a number of broadband providers.  Financially secure and well-managed we are positioned to enter new markets such as education, marketing and manufacturing.Technology plays a key role how we operate our businesses and plan for the future.  As such, you will have exposure to a range of technologies such as SharePoint, Power BI, Microsoft Teams and Great Plains.  If you have the ability to develop in SharePoint, .Net and/or similar technologies, you very well may be able to step into a bigger role we have in mind for you.  You will be a developer/manager handling enterprise applications and systems integration.We are looking for someone to managed and develop our enterprise applications.  This will involve working with business users to determine their functional requirements and develop those in our Microsoft stack.  You will be kept on your toes working with our Microsoft Technology stack and integrating with legacy business applications.Top Reasons to Work with UsSolid compensation plus excellent benefits such as three-weeks paid vacation available right away Great company culture, flexible work hours, training provided, wellness programOur broad and varied IT projects will give you expertise across range of industries and technologiesWhat You Will Be DoingThis position is important to our company and is responsible for the successful implementation and integration of business application products across the enterprise from project initiation to full customer production rollout.•Use common tools and industry best practices to accomplish integration between legacy systems and new technology•Prepare complex design, implementation, and maintenance plans for systems•Serve as senior level technical expert on medium and large, complex projects•Use and interpret reports from performance analysis tools to determine infrastructure needs•Create technical documentation, design documents, test case documents and deployments documents•Provides critical (Level 3-4) issue resolution as required.  Serve as business relationship manager and a trusted advisor to business partners across the enterprise.•Provide operational support for all business application systems•Manage and monitors business application integrations with 3rd party integration developers and internal staff•Work with 3rd party SaaS, PaaS, and IaaS providers•Implement best practices and act as a strategic advisor to drive innovation and continuous improvementWhat You Need for this PositionBachelor's Degree in Information Technology, Information Systems, Engineering or another related field•Experience with two or more of the following: Great Plains, SharePoint, Dynamics, Media/Publishing applications, Microsoft Teams, and/or Power BI•MCSA certification in either Web Applications or Universal Windows Platform•Microsoft Certified Solutions Developer -- App Builder preferred•Broad knowledge of and experience with various on premise business applications•Expert knowledge in application functionality and technology to provide technical consulting to business leaders•Experience managing application databases, cloud services, and application integrations•Excellent working understanding of the Microsoft technology stack, including latest cloud computing architecture•Solid understanding of the Software Development Lifecycle (SDLC) processesWhat's In It for YouThis is the best opportunity for any developer skilled in the Microsoft Technology stack.  You will be given management responsibility and can grow your skills across a range of applications and in a variety of vertical markets.  You will be challenged in a professional environment that offers endless opportunity.  In addition to a competitive salary ($80 to $100K) we offer excellent benefits such as three weeks paid vacation, 401K and medical.Interviews are being scheduled now.  So if you are a Microsoft Developer and/or skilled in Applications Management, please apply today.                                    ",['SharePoint.NETSDLCPower BIMicrosoft TeamsGreat Plains/DynamicsRequirements GatheringMobile DevelopmentPublishingTelecom and/or Broadban'],80000,100000,90000.0,https://www.cybercoders.com/microsoft-developer-job-389330
Business Intelligence,JD Edwards Enterprise One 9.1 Specialist - Construction Industry,"Torrington, CT",Torrington,CT,41.8003049,-73.1211715,"If you are a JD Edwards Enterprise One 9.1 specialist with experience in finance, inventory, capital asset management, job cost, Advanced Pricing, HR/Payroll and purchasing modules, please read on! Applications are reviewed and processed quickly - please apply today if you are interested.Application will be considered incomplete unless screening questions are answered; incomplete applications cannot be submitted for further review. Please answer all screening questions in detail in order to expedite the process.What You Will Be DoingApplicant will need to demonstrate deep knowledge in business analysis, business process improvements, and business process procedures including how to convert them into usable standards. Skill set must include comprehensive, structured, customized business solutions to accommodate business needs. Seeking experience in finance, inventory, Capital Asset Management, Job Cost (JSI), Advanced Pricing, HR/Payroll and purchasing modules. Knowledge of ESU installation, external system integration, OMW, BI Publisher, OneView and JDE security sought. Position will require working with all O&G divisions, including construction, material sales, equipment repair facilities, and corporate accounting.What You Need for this PositionMore Than 5 Years of experience and knowledge of:- JD Edwards Enterprise One 9.1- OneView- ASP.NET- C#- bi publisher- CafeOne- PowerForms- transactional SQL processWhat's In It for You$95K-$110K Salary Must Fill out Questionnaire to be considered.If you are a JD Edwards Enterprise One 9.1 specialist with experience in finance, inventory, capital asset management, job cost, Advanced Pricing, HR/Payroll and purchasing modules, please read on!                                    ",['JD Edwards Enterprise One 9.1OneViewASP.NETC#bi publisherCafeOnePowerFormstransactional SQL proce'],110000,150000,130000.0,https://www.cybercoders.com/jd-edwards-enterprise-one-9-1-specialist-construction-industry-job-417761
Business Intelligence,Developer/Project Manager with SharePoint experience,"South Bend, IN",South Bend,IN,41.676354499999995,-86.25198979999998,"We are a diversified media company owning publications in six states as well as owning a number of broadband providers.  Financially secure and well-managed we are positioned to enter new markets such as education, marketing and manufacturing.Technology plays a key role how we operate our businesses and plan for the future.  As such, you will have exposure to a range of technologies such as SharePoint, Power BI, Microsoft Teams and Great Plains.  If you have the ability to develop in SharePoint, you very well may be able to step into a bigger role we have in mind for you.  You will be a developer/manager handling enterprise applications and systems integration.We are looking for someone to managed and develop our enterprise applications.  This will involve working with business users to determine their functional requirements and develop those in our Microsoft stack.  You will be kept on your toes working with our Microsoft Technology stack and integrating with legacy business applications.Top Reasons to Work with UsSolid compensation plus excellent benefits such as three-weeks paid vacation available right away Great company culture, flexible work hours, training provided, wellness programOur broad and varied IT projects will give you expertise across range of industries and technologiesWhat You Will Be DoingThis position is important to our company and is responsible for the successful implementation and integration of business application products across the enterprise from project initiation to full customer production rollout.•Use common tools and industry best practices to accomplish integration between legacy systems and new technology•Prepare complex design, implementation, and maintenance plans for systems•Serve as senior level technical expert on medium and large, complex projects•Use and interpret reports from performance analysis tools to determine infrastructure needs•Create technical documentation, design documents, test case documents and deployments documents•Provides critical (Level 3-4) issue resolution as required.  Serve as business relationship manager and a trusted advisor to business partners across the enterprise.•Provide operational support for all business application systems•Manage and monitors business application integrations with 3rd party integration developers and internal staff•Work with 3rd party SaaS, PaaS, and IaaS providers•Implement best practices and act as a strategic advisor to drive innovation and continuous improvementWhat You Need for this Position•Bachelor's Degree in Information Technology, Information Systems, Engineering or another related field•Experience with two or more of the following: Great Plains, SharePoint, Dynamics, Media/Publishing applications, Microsoft Teams, and/or Power BI•MCSA certification in either Web Applications or Universal Windows Platform•Microsoft Certified Solutions Developer -- App Builder preferred•Broad knowledge of and experience with various on premise business applications•Expert knowledge in application functionality and technology to provide technical consulting to business leaders•Experience managing application databases, cloud services, and application integrations•Excellent working understanding of the Microsoft technology stack, including latest cloud computing architecture•Solid understanding of the Software Development Lifecycle (SDLC) processesWhat's In It for YouThis is the best opportunity for any developer skilled in the Microsoft Technology stack.  You will be given management responsibility and can grow your skills across a range of applications and in a variety of vertical markets.  You will be challenged in a professional environment that offers endless opportunity.  In addition to a competitive salary ($80 to $100K) we offer excellent benefits such as three weeks paid vacation, 401K and medical.Interviews are being scheduled now.  So if you are Developer and Project Manager, please apply today.                                    ",['SharePoint.NETPower BIMicrosoft TeamsMicrosoft Technology Stacksystem designApplication DatabasesCloud ComputingBatch/Shell scriptin'],80000,110000,95000.0,https://www.cybercoders.com/developer-project-manager-with-sharepoint-experience-job-421891
Business Intelligence,Accounting Manager,"Irvine, CA",Irvine,CA,33.6845673,-117.82650490000002,"Sick of working in the grind of public accounting or a bad environment? Are you ready to join a place where you can see rapid growth, high-visibility & be treated like family? We are a multi-state owner, operator and third-party manager of single-family rental housing. We operate in California, Nevada,  North Carolina, Indiana, South Carolina, Arizona, Texas & others with near-term expansion efforts currently underway in the Southeast, Midwest, Arizona and Texas. As of January 2018, we have  assets under management exceeding $2 billion across a portfolio of approximately 16k single-family rental homes(& Growing!) with partners and clients consisting of Wall Street private equity firms and investment banks, family office groups and private syndicates. Come be a part of a rocket ship of a company with over 25 years of industry experience & outstanding growth potential!What You Need for this Position•5+ years related experience, preferably in a property management/real estate/Hotels/Constructions/Commercial setting•Strong experience with Analytics & Reporting, GAAP procedures and principles, Business Intelligence, etc.•Strong knowledge in SQL & Excel •Hands on project management experience•Financial Modeling, large data set & process automation experience•MUST BE a strong leader with experience managing, mentoring, guiding & directing accounting professionals at different levels •Experience managing volume - 10k+ assests is a plus•Strong knowledge of accounting principles •Yardi, Appfolio, Essbase, Hyperion or related financial software experience•Bachelor’s Degree in Accounting, Finance or related & it's great if you have a CPA or an MBA (not required)What You Will Be Doing•Leading a team of accounting professionals (analysts), providing guidance•General ledger & subledger research, analysis & process automation (QoQ, MoM, YoY)•Review, prepare, posting portfolio level journal entries•Providing financial system support, data management, streamlining accounting processWhat's In It for You- Top Pay, benefits, Perks & room for growth- Great work environment where employees are treated like family- Be a key player to our continued success & growth- Make a HUGE impact in our accounting department where you'll have a ton of visibility within our company & our parent companySo, if you are an accounting manager with relevant industry & leadership experience, please apply today!                                    ",['Managing AccountantsAdvanced Excel SkillsReal Estate AccountingProperty Management AccountingAccounting PrinciplesGeneral LedgerBusiness IntelligenceGAAPAdvanced SQL skillsData Analysi'],Unknown,Unknown,Unknown,https://www.cybercoders.com/accounting-manager-job-419009
Business Intelligence,Financial Analyst,"Santa Ana, CA",Santa Ana,CA,33.7454725,-117.867653,"Job title:  Financial AnalystLocation:  405 FWY and Harbor Blvd. - Fountain Valley areaSalary:  $70K - $95KDuties:  Analyze monthly forecasting and annual budgetWhat You Will Be DoingWho are we?  We are a leading organization within the Finance spaceWhy are we hiring?  The Senior Managers would like to hire someone who dreams in numbers and breathes in calculations.  The company is growing rapidly and we need someone to break down our number goals with us to compare actual numbers to budget.Who will you be working with?  You will be partnered with the decision makers of this 600 head count organizationIs the Financial Industry a requirement?  No - it's not a requirement to come from our field but if you have taken a course or have been exposed to analyzing numbers within the financial management or investment, that would be SUPER helpfulWhen we can hire?  We will hire you after 3 overall meetings (phone and 2 on-site meetings).If you have 2-6 years of Financial Analysis experience and want to take the next step up in your career, apply today!What You Need for this PositionRequirements for this position:1.) At least 2 years in a Financial Analysis position2.) Must have thorough understanding of Financial Modeling3.) Must have working experience with Budgeting and Forecasting4.) Must have working history with Budget vs. Actual Analysis5.) Must be able to simplify financial presentations to Managers that aren't in the Accounting/Finance spaceBonus skills for this position:1.)  Financial Services Industry experience2.) Exposure to investment analysis3.) Exposure to management consultingWhat's In It for YouSalary ranging from $70K - $95KPTOHealthcareBenefits401KSo, if you are a Financial Analyst with 2-6 years of analysis background, please apply today!                                    ",['Financial AnalysisFinancial ModelingBudgeting / ForecastingBusiness Intelligence AnalysisBudget vs. Actual AnalysisAnalyze CostFinancial PresentationsFinancial Services Industr'],70000,90000,80000.0,https://www.cybercoders.com/financial-analyst-job-419522
Business Intelligence,Database Architect,"Redwood City, CA",Redwood City,CA,37.485215200000006,-122.2363548,"If you are a Database Architect with experience, please read on!We are a Business Intelligence company based in Redwood City, CA, and we have one of the best teams around! We are very stable and are growing.Currently, we are looking for a Database Architect with strong SQL skills and a versatile background to join our talented team!If you're looking for a great new opportunity in the Redwood City area, you've found it!What You Need for this PositionAt Least 3 Years of experience and knowledge of:- SQL- Database Architect- MySQLSo, if you are a Database Architect with experience, please apply today!                                    ",['SQLDatabase ArchitectMySQ'],Unknown,Unknown,Unknown,https://www.cybercoders.com/database-architect-job-284014
Business Intelligence,"Lead Java Engineer - SOA, Micro-Services","Palo Alto, CA",Palo Alto,CA,37.441883399999995,-122.14301950000001,"Located in beautiful Palo Alto, CA we are looking for a Lead Java Engineer with experience in service-oriented architecture (SOA) or Micro-Services.  If this is you, please read on!Top Reasons to Work with UsCompetitive salary - $180K to $210K!We're a Deloitte Fast 500 WinnerTop 20 Most Influential SaaS Company!What You Need for this Position5+ years of development experience in the following:Service-oriented architecture of Micro-ServicesDistributed Java SystemsSaaS or customer-facing applicationsNice to have experience: Cassandra or other NoSQL databasesWhat's In It for You- Unparalleled growth opportunity. We're on a huge hiring binge!- We're growing rapidly and offer unparalleled career advancement!So, if you are a Lead Java Engineer, please apply today!                                    ",['SaaSService-Oriented Architecturemicro-serviceshands-on developmentManagementDistributed Java SystemsCassandraNoSQ'],175000,200000,187500.0,https://www.cybercoders.com/lead-java-engineer-soa-micro-services-job-401882
Business Intelligence,"Sr Back-End Engineer - Java, SaaS","Palo Alto, CA",Palo Alto,CA,37.441883399999995,-122.14301950000001,"Located in beautiful Palo Alto, CA we are looking for a Sr or Staff Software Engineer with Java experience in the back-end.  If this is you, please read on!Top Reasons to Work with UsWe're a Deloitte Fast 500 WinnerTop 20 Most Influential SaaS Company!What You Will Be DoingWorking with our tight knit engineering team that is adding the newest platform to our cloud leading CPM Solution.  The ideal candidate will have deep understanding of server side technologies and JavaWhat You Need for this PositionMust Have Experience: - 70% to 90% Back-end Java development- Proficient with Javascript frameworks such as jQuery- 10% -3 0% front-end development with HTML, CSS- Server-side Java testing experience- Customer-facing, enterprise or SaaS development experienceNice to Have Experience:- Spring and Spring BootWhat's In It for You- Competitive compensation up to $175K/yr plus top-level benefits!- Unparalleled growth opportunity. We're on a huge hiring binge!- We're growing rapidly and offer career advancement!So, if you are a Sr Software Engineer with Java experience, please apply today!",['JavaSaaSJavaScriptHTML/CSSSpringBootSQL ServerServer-Side Testin'],150000,175000,162500.0,https://www.cybercoders.com/sr-back-end-engineer-java-saas-job-409211
Business Intelligence,"Senior Full Stack Developer - ASP.NET MVC, C#","Santa Monica, CA",Santa Monica,CA,34.01945429999999,-118.4911912,"Are you a Senior Fullstack .NET Developer that has experience with Angular or another Javascript Front End framework?If yes, read on!We create a Patented Analytics platform that is proving to be a Game-Changer in our field.  Our Founders hail from Microsoft, and our client list includes household names in the AdTech industry.  We are experiencing steady growth, coupled with practically zero employee turnover.We are looking for our next Senior Fullstack (.NET) Engineer for our Santa Monica office! To be considered, you must have recent ASP.NET MVC, C# and Javascript experience.Top Reasons to Work with Us- Competitive Base Salary + Meaningful Equity - Work on Patented, Award Winning Software with Elite Engineers- Stable Company with Rapid Growth Trajectory- Opportunity for Career Growth!- Company-Paid Benefits- Frequent Company Events- LOW TurnoverWhat You Will Be Doing- help drive the architecture and implementation of new features- design and develop customer-facing features that continue to improve our product and servicesWhat You Need for this Position- ASP.NET MVC- C#- JavaScript - Degree in Computer Science/Engineering or equivalent experienceIcing on the cake!- Entity Framework and LINQ- Angular, React, Vue, EtcWhat's In It for You- Great work environment - Flexible hours- Company paid for medical, dental and vision- Competitive vacation and 401k plans- Great compensation, plus meaningful equity- Team oriented culture that starts at the top with the Founder- Fun and exciting company events including poker nights, family picnics and more- Company that values continued education in cutting-edge technologies- Work in the Heart of Santa Monica, near the Promenade and the beachSo if you are a Senior Full Stack Developer with ASP.NET MVC, Javascript and C# skills, apply today!  Or simply send your resume to casey.mcculloh@cybercoders.com.                                    ",['ASP.NET MVCC#JavaScriptWCFRESTful API'],110000,160000,135000.0,https://www.cybercoders.com/senior-full-stack-developer-asp-dot-net-mvc-c-sharp-job-386033
Business Intelligence,Project Manager (Digital Advertising),"New York City, NY",New York City,NY,40.7127753,-74.0059728,"If you are a Digital Project Manager who is bi-lingual in Spanish and English, please read on! We are growing rapidly need a super star to join our team.We are a leader in the Ad Networking space, based in New York! Founded a few years ago, we're making strong connections with our advertisers and targeted communities across the United States. We are leveraging targetable data optimized with a creative inventory. Our platform can effectively reach more targeted communities than anyone else nationwide.  We have a top 10 comscore rating for our industry and are committed to changing the industry two steps at a time. We believe in creating a work culture and environment that allows our teams to grow personally and professionally. We seek the best and brightest in the industry to join our team. We are currently hiring a Digital Project Manager. In this role you will have ownership and the opportunity to make an impact from day one! If you are ready to take the next step in your career, we are your next home.Top Reasons to Work with Us1. We are a leader in the Ad Network space.2. Join a world-class team.3. Experience exponential personal and professional growth!What You Will Be DoingAs the Digital Project Manager you will be responsible for daily logistics between multiple parties to ensure projects are on schedule and on budget. It's important to adhere to our white glove client approach providing a high level of consistent quality.Other responsibilities will include;- Track and document status against timeline and success metrics. - Identify and resolve issues related to the project and ensure they are delivered within scope.- Source, identify and hire talent, such as content producers and social media influencers.- Negotiate agreements with 3rd party freelancers.- Partner with internal account management team to conduct kickoff calls/meetings, weekly status, and daily stand-up meetings.- Create meeting minutes, action logs, timelines, campaign planning and documentation.- Manage costs within budget and work to minimize costs and maximize efficiency and effectiveness.- Create reports in Excel and PowerPoint.What You Need for this Position- Bi-lingual (Spanish and English)- Experience as a Project Manager in a digital advertising company or agency- Strong project management and ability to deal with deadlines- Experience with Photoshop, Illustrator and InDesign (CS5/CS4)- Experience with PowerPoint and Excel- Experience working with Omni-channels advertising mediums- Experience with content marketing with a focus on digital, social and experiential in the Latin market - Experience working in a digital agency, ad network or publisher - Experience being detail oriented, solution-driven and organized- Ability to multi-task and prioritize work - Strong qualitative and quantitative analytical skills- Experience forecasting and reporting on KPIs focused on social media and influencer executions is a huge plus!- Comfortable working with colleagues, clients, and consultants in multiple time zones- Experience with Wordpress is a plus!- Knowledge of Content Management Systems (CMS) and Blogging systems are a plus!- Bachelor’s degree or equivalent experienceWe are seeking a proactive team player, who likes to get the job done in a fast-paced environment. Someone who is adaptable, confident and strives for excellence is the right person or us!What's In It for You- Medical, dental, vision, disability insurance- 401K matching- Unlimited PTO- Casual Dress Code- Flexible hours- Daily healthy catered lunches, snacks and beverages- Fun company outings (happy hours, holiday parties, etc..)So, if you are a Technical Product Manager with digital advertising experience experience, please apply today!You don't want to miss this Opportunity!                                    ",['Bi-lingual (Spanish and English)Adobe CS5/Photoshop/Illustrator and InDesignMS ExcelWordpress and CMS/BlogginsWorking with Omni channels advertising mediumsContent marketing in the Latin CommunityDigital and Social content marketingStrong scheduling/planning/multi-task/prioritizeQualitative and Quantitative analytical thinkin'],60000,90000,75000.0,https://www.cybercoders.com/project-manager-digital-advertising-job-419187
Business Intelligence,Machine Learning Evangelist - Ai,"San Mateo, CA",San Mateo,CA,37.562991700000005,-122.32552539999999,"If you are a Machine Learning Evangelist with a passion for Ai, please read on!TItle: Machine Learning EvangelistAlternate titles: Director Market Development, AiLocation: San Mateo, CASalary: $200k - $250k + BonusTransforming the future of healthcare isn’t something we take lightly. It takes teams of the best and the brightest, working together to make an impact. You will be responsible for supporting Artificial Intelligence, Machine Learning, and Robotic Process Automation (AI/ML/RPA) Market Development for our organization.  You will be reporting to the Chief Data Officer.What You Will Be DoingYou will be a leader for us! You will energetically promote, market, and develop business opportunities and markets for our organization's AI/ML/RPA solutions and capabilities. You will establish and grow relationships across the healthcare and technology industries, networking with other leaders in the space and generating strategic partnership opportunities that pioneer new imaginative possibilities. You will work across the company, business, operations, and development in identifying and prioritizing Artificial Intelligence, Machine Learning, and Robotic Process Automation capabilities.  This role is a senior role requiring interactions with C-suite, Presidents, GMs, Customers, as well as developers and architects.  You will be representing and speaking on behalf of us at AI/ML/RPA events, leading white papers on AI/ML/RPA and Healthcare, and working with Strategy and the Business on AI/ML/RPA capabilities in our existing and future products.What You Need for this PositionMUST HAVE: - Credibility in the Machine Learning/Ai world- Passion- Creativity, Abstract thinker- Strong business senseMUST WANT TO DO:- Evangelize the vision constantly so all stakeholders are aligned, have context, and understand where we are going. - Represent the customer. Be the champion and voice of customers. Build impactful, personal customer relationships. Bring the customer's voice into the creation process. Own requirements, specifications, and release plans.- Be the subject-matter expert (SME) for the AI/ML/RPA segment including a knowledge of the top ecosystem partners that make up our AI/ML/RPA segment globally.- Own the execution of the strategic plan for each market segment, which includes aligning with partner development managers who manage our technology and consulting partners focused on AI/ML/RPA, maximizing influenced revenue.- Working with partner development managers, build C-level relationships with our top partners and generate interest in new programs focused on AI/ML/RPA- Represent the strategy for AI/ML/RPA to our internal and external stakeholders including the sales teams as well as media coverage and industry events focused on the AI/ML/RPA segment- Help prioritize investment in partners who focus on the AI/ML/RPA market segment to drive incremental results- Execute go-to-market and routes-to-market plans that have clear and measurable ROI models- Work collaboratively internally to drive new solutions to market with our product management, solution architect, and professional service teams- Effectively team with communications, marketing, legal, and support- Identify strategic partners that Change Healthcare may want to recruit into the AI/ML/RPA market segment which could include leading startups, consulting companies, and established technology vendorsWhat's In It for You- Learn from the best!- Work for a well-known company who's product is used by billions across the world- Cutting Edge Technologies- Work on large scalable enterprise applications- Large room for advancement within the company- Amazing Health Benefits- Strong Vacation Policy- Strong 401k - Education ReimbursementSo, if you are a Machine Learning Evangelist with experience, please apply today!Or simply e-mail Madeline@cybercoders.com                                    ",['AIMarketingStrategic PartnershipsBusiness DevelopmentArtificial IntelligenceMachine Learnin'],200000,250000,225000.0,https://www.cybercoders.com/machine-learning-evangelist-ai-job-422585
