Search,Title,Location,Cities,States,Latitude,Longitude,Description,Skills,Min_Salary,Max_Salary,Mean_Salary,URL
Data Scientist,Senior Data Scientist,"San Francisco, CA",San Francisco,CA,37.7749295,-122.4194155,"Location: San FranciscoSkills: 3+ years commercial experience of machine learning, PhD, can write production quality code and mentor othersSalary: Up to 200k plus amazing benefits and perksWork for a company where Data Science is the core product!  Our product takes predictive analytics to the next level and helps companies make the right decision.  We are a highly successful late stage startup which is already profitable and with an impressive client list including NASA, Ebay, Intel, Samsung, GE and many more....We are currently seeking a Senior Data Scientist to join our busy San Francisco office.Top Reasons to Work with Us- Work for an already profitable startup which is a leader in its field- Stellar salary/benefits (90% of medical paid!) including many perks like gym membership, happy hours, team outings and events, social groups, unlimited PTO,  life insurance and more!- We are growing!  So there's lots of room for career development.- Work for a company where data science IS the product!What You Will Be DoingYou will with with a cross functional team of designers, developers, product managers and other data scientists.  You will work to identify opportunities for innovative analytics functionality.  You will act as a technical mentor and will be a subject matter expert for data science and machine learning.   You will contribute to building high quality software and will work on projects through the full lifecycle.What You Need for this Position- 3+ years COMMERCIAL experience of Data Science/Machine Learning - Able to write Production Quality Code- PhD in technical field- Willingness to mentor othersWhat's In It for YouStellar salary/benefits (90% of medical paid!) including many perks like gym membership, happy hours, team outings and events, social groups, unlimited PTO,  life insurance and more!So, if you are a Senior Data Scientist with a PhD and 3+ years ML experience, please apply today!                                    ",['Machine Learning (INDUSTRY only not school)Production Quality CodeData ScienceMentoring othersNLP (NOT essential nice to have)AI (NOT essential nice to have'],120000,200000,160000.0,https://www.cybercoders.com/senior-data-scientist-job-418774
Data Scientist,Data Scientist - Insurance,"New York City, NY",New York City,NY,40.7127753,-74.0059728,"If you are a Data Scientist with experience, please read on!Top Reasons to Work with UsAs the nation's leading mutual life insurance company and part of the Fortune 100, we are one of the most financially strong and highly capitalized insurers in the business. You will be a critical component to a storied and highly successful company that can rightly stake a claim as having influence of an entire industry.What You Will Be DoingThe Center for Data Science and Analytics is the innovative corporate analytics group that is rapidly growing and aims to design, create and offer innovative data-driven solutions for many parts of the enterprise. We explore external data sources and new statistical, machine learning and AI techniques and deliver a whole new generation of analytical solutions. Responsibilities:-  Utilizes advanced statistical techniques to create high-performing predictive models and creative analyses to address business objectives and client needs. - Tests new statistical analysis methods, software and data sources for continual improvement of quantitative solutions.- Demonstrates to stakeholders how analytics can be implemented to maximize business benefits. - Provides technical support, which includes strategic consulting, needs assessments, project scoping and the preparation/presentation of analytical proposals. - Creates project milestone plans to ensure projects are completed on time and within budget.- Actively contributes to analytics strategy by contributing ideas, preparing presentation material for internal stakeholders, and product design/business case materials for leadership. - Travels to events and vendor meetings as needed (< 10%). - Follows industry trends in insurance and related data/analytics processes and businesses.- Functions as the analytics expert in meetings with other internal areas and external vendors. Actively participates in proof of concept tests of new data, software and technologies.What You Need for this PositionMUST HAVE: - M.S. or Ph.D in Data Science, Statistics, or related field- At least 5+ years of experience with statistical modeling using large and complex datasets in a business setting- Regularization Techniques: Ridge, Elastic Nets, and Lasso- Feature creation and validation- Programming experience: Python, R, H2O, Hadoop, SAS, Spark- Git/GitLab- Statistical Modeling techs: linear and logistic regression, GLM, Tree models (Random Forest and GBM), cluster analysis- Data Visualization: R Shiny, Tableau, SpotfireNICE TO HAVE:- Insurance industry experience- Text AnalyticsWhat's In It for You- Competitive Salary DOE- Top-of-the-line Benefits and Insurance Package- Generous PTO- 401(k) with company matchSo, if you are a Data Scientist with experience, please apply today!                                    ",['Insurance IndustryData ScienceText AnalyticsStatistical Modeling in Business settingsRidge/Lasso/Elastic NetsSAS/R/H2O/Python/Spark/SQL/HadoopGit/GitlabData visualization: Shiny/Spotfire/TableauTree models: Random Forest/GBMlinear/logistic regressio'],120000,175000,147500.0,https://www.cybercoders.com/data-scientist-insurance-job-420211
Data Scientist,Data Scientist (Smart Manufacturing),"Elmira, NY",Elmira,NY,42.089796500000006,-76.8077338,"Our commitment to R&D and expertise in materials science allows us to be a leader in Science and Technology.  We are an innovative, technology-driven manufacturing company that continually leads the way in the telecommunications, display technologies, materials science and other industries.    Known for manufacturing excellence, we are advancing our investment in Smart Manufacturing techniques.In this position, you will work in a Divisional role focused on applying Smart Manufacturing techniques in our plants around the world.  You will have the academic and intellectual freedom to explore solutions with vendors, industry groups and colleagues.  The innovative work you do will deliver differentiating technology solutions in the areas of measurements, advanced process control, imaging systems, data systems, and systems integration.  We are looking for a Data Scientist, Systems Architect, Electrical Engineer, Project Engineer, Manufacturing Engineer, Machine Learning Engineer, R&D Scientist to be part of a bold team innovating new products and manufacturing processes in a Fortune 200 company.Top Reasons to Work with Us☞ Apply cutting edge Machine Language and AI solutions in Smart Manufacturing Environment☞ One of the best overall employee rewards packages around including 401K + retirement + benefits + bonus☞ Freedom to work in Smart manufacturing areas of greatest interest to youWhat You Will Be DoingYou will be a key team member as we innovate our Smart Manufacturing practices.  Using your expertise in Machine Language and Big Data, you will investigate and deploy state of the art Smart Manufacturing Systems.  You will interface with industry experts including colleagues, engineers at other Smart Manufacturing companies, vendors, academics and other proponents of Smart Manufacturing.Ultimately, you will help architect big data management systems for revolutionary process design for Pilot Manufacturing.You will be championing our Smart Manufacturing developments internally and with industry partners outside of the company.What You Need for this PositionPhD or Masters Degree in Electrical Engineering, Computer Science or relatedExperience architecting or implementing big data management systemsA background in Linux, Windows, Embedded platformsSystems experience in Cognitive Computing (Machine Language, AI, etc.)A strong interest in applying Big Data concepts in a manufacturing environmentComfort working in both the Engineering and IT spaceWe’d be really excited if you have some of the following:Familiarity with ISA-95 (ANSI/ISA-95) – standards for developing an automated interface between enterprise and control systemsExperience leading projects developing and deploying advanced data management systems in manufacturingIIOT – Industrial Internet of ThingsCognitive computing and Machine IntelligenceCloud Computing (Private and Public)Understanding of Smart Manufacturing and Industry 4.0 conceptsBig DataWhat's In It for YouThis is one of the best opportunities to innovate Big Data solutions in a manufacturing setting.  Your work will promote US Manufacturing and deliver products that help solve the world’s most challenging solutions.In addition to a competitive salary ($100 - $150K) we offer comprehensive career development, and a generous benefits program, that reflects the company’s commitment to supporting your financial, career development, health, and life goals.  We will also assist you with relocation.We are building out or Smart Manufacturing team and need your expertise.  If you are a Data Scientist, Electrical Engineer, Project Engineer, Systems Architect, Manufacturing Engineer, Machine Learning Engineer, or R&D Scientist, please apply today.                                    ",['Data ScienceMachine LearningInternet of thingsSmart ManufacturingIndustrial Internet of ThingsSQL DatabasesCloud ComputingProgramming (C/C++ - C# - Python - Java)Manufacturin'],100000,150000,125000.0,https://www.cybercoders.com/data-scientist-smart-manufacturing-job-421066
Data Scientist,Senior Data Scientist,"Nashville, TN",Nashville,TN,36.1626638,-86.78160159999999,"Are you a Stellar Data Scientist?  Do you have experience with hadoop & analytics platforms?  If so, read on...We are an international leader in the mobile space!  We've been voted one of the best places to work for for over a decade, have a strong work/life balance & very little attrition.If you are a Senior Data Scientist with experience, please read on!What You Need for this Position- Master's or PhD in engineering, statistics, technology, physics, or other related fields- 5+ years of experience developing and deploying enterprise-scale Artificial Intelligence (AI) solutions- Proven ability to manipulate and analyze complex, high-volume, high dimensionality data from multiple sources- Experience using advanced statistical data modeling techniques and tools- Understanding and knowledge of optimization techniques and underlying machine learning algorithms concepts- Knowledge of data processing on Hadoop programming environments (e.g. Spark/Hive) is a plus- Solid statistical knowledge with hypothesis testing, experimental design and time series analysis is a plusSo, if you are a Senior Data Scientist, please apply today!                                    ",['Data ScienceArtificial IntelligenceStatistical AnalysisData ModelingMachine LearningAlgorithm'],Unknown,Unknown,Unknown,https://www.cybercoders.com/senior-data-scientist-job-423467
Data Scientist,Senior Data Scientist,"Pittsburgh, PA",Pittsburgh,PA,40.44062479999999,-79.9958864,"If you are a Senior Data Scientist with Python, R, and Machine Learning, please read on!We are a fast-growing start-up that has developed a leading proprietary mobile application to optimize the transportation and travel industries.   We are in explosive growth mode and looking to hire for multiple positions in our data science division.  We need YOU to continue developing our ground-breaking application!Top Reasons to Work with Us1. Join a prestigious team within an organization which is driving innovation in the transportation industry.2. We have loads of rich structured and unstructured data for you to dive into!3. We offer competitive base salaries, performance bonuses, benefits, a highly stable work environment and more.What You Will Be Doing- You will frame and conduct analyses and experiments drawing from tremendously large data sets (TB's). - Develop algorithms for parsing/wrangling variety of structured and unstructured data- Implement, improve and develop automated quality-control algorithms- Apply analytic/statistical methods to extract features and explore relationships with other forms of reliability/operational data- Develop, test and implement algorithms for computing performance/reliability/BI metrics (KPIs)- Build and integrate BI tools while also producing reports and presenting them to internal teams and stakeholders.What You Need for this PositionMust Have:- MS or Ph.D. in Computer Science, Physics, Machine Learning, Statistics, Math, etc.- 5+ years' professional experience performing statistical analysis (time series, etc.) on Terabytes worth of data- Competency with computational tools i.e. Python, R, Matlab, etc.- Experience with aggregation databases- Experience implementing machine learning methods for feature extraction, training, prediction and validation- Strong relational database skillsBonus:- Experience with Deep learning (ANN, LSTM, SDAE)- Passion for DataWhat's In It for You- Competitive base salary- Bonus potential- Regular performance/salary reviews- Healthcare benefits- PTO- Work/life balance- Casual company cultureSo, if you are a Senior Data Scientist with Python, R, and Machine Learning, please apply today!                                    ",['Machine LearningPython'],Unknown,Unknown,Unknown,https://www.cybercoders.com/senior-data-scientist-job-423818
Data Scientist,Lead Data Scientist,"Nashville, TN",Nashville,TN,36.1626638,-86.78160159999999,"RELOCATION TO NASHVILLE AVAILABLELocated in Nashville, TN we're one of the nation's leading provider of healthcare services with 150+ hospitals and 100+ surgery centers in 20 states Nationwide!! We have a very complex and cutting-edge analytics platform that's pushing the boundaries of our industry! We're looking for sharp Data Scientist to be a leader on our highly-talented Data Team to continue to leverage analytics and large data sets to deliver significant impact on the lives of millions!If you are a Lead Data Scientist, please read on!What You Need for this PositionWe are quickly yet selectively growing our team and are looking at a candidates potential to succeed, ideally having 5+ Years of experience and knowledge of:- Data Science and Machine Learning- Natural Learning Processing (NLP)- designing and deploying data applications for complex business problems- data analysis, modeling and visualization- big data technologies (like HDFS, Spark, Impala, Hive, HBase, Solr)- one or more development languages (e. g., Java, Python, R, Scala)- other experience in data and analytics: R, probability theory, SVM, RBM, bagging, boosting, linear and logistic regression, random forests, NLP, time series analysis, data science lifecycle, and model fitting cycle- Healthcare, Medical, Pharmaceutical, or other related experience is a plusSo, if you are a Lead Data Scientist, please apply today!                                    ",['Data ScienceMachine LearningNatural Language ProcessingBig DataPytho'],Unknown,Unknown,Unknown,https://www.cybercoders.com/lead-data-scientist-job-424524
Data Scientist,Chief Data Scientist,"New York City, NY",New York City,NY,40.7127753,-74.0059728,"If you are a Chief Data Scientist  with SQL and Data Modeling experience, please read on!Based in Manhattan,  we are a Crypto Financial Services company  that is well funded and growing quickly.What You Will Be DoingWe are looking for a Chief Data Scientist who will be responsible for establishing and driving the quantitative analytics of the organization. You will play an integral role in growing  our business and setting up the process to make the Data team effective.What You Need for this PositionMore Than 5 Years of experience and knowledge of:- Big Data- Expertise in Statistical analysis,  business modeling, data mining- SQL- AWS- MongoDBWhat's In It for You- Vacation/PTO-Competitive Healthcare package-EquitySo, if you are a Chief Data Scientist with experience, please apply today!                                    ",['Big DataAWSMongoDBSQ'],175000,200000,187500.0,https://www.cybercoders.com/chief-data-scientist-job-424705
Data Scientist,Principle Data Scientist,"Napa, CA",Napa,CA,38.2975381,-122.28686499999999,"If you are a Principle Data Scientist with experience, please read on!In the heart of Silicon Valley we're introducing AI & Machine Learning to help kids learn how to read. We understand reading is one of the foundational cores to learning so we decided to create a spin-out from the most successful Learning Technology company. Our founders have a significant history of successful start-ups and we're also backed by our very strong funding . Leveraging over 15+yrs of Artificial Intelligence from a top Ivy League AI Lab we're putting together software that will change the way kids read forever!! If you're passionate about pushing limits for education using advanced technology - let's chat!What You Will Be Doing- Creating Machine Learning solutions that assist in delivering unique instructions for reading- Creating predictive analytics for teachers and schools - Analyzing speech to determine errors and areas of improvement  - Delivering top notch AI & ML solutions to push limits for education!!!!What You Need for this PositionAt Least 3 Years of experience and knowledge of:- Machine Learning (ML) - Reinforcement Learning (RL) - AI - Big Data- TensorflowNice to haves : - Speech Rec- AWSWhat's In It for You- Top Salary - Meaningful equity - brand new spin-out company - Flexibility - can work REMOTELY - Working with the latest and greatest technologySo, if you are a Principle Data Scientist with experience, please apply today!Or email your resume to - roble.hussein@cybercoders.com                                    ",['Machine LearningBig DataTensorflowSpeech RecAW'],Unknown,Unknown,Unknown,https://www.cybercoders.com/principle-data-scientist-job-424842
Data Scientist,Chief Data Scientist,"San Francisco, CA",San Francisco,CA,37.7749295,-122.4194155,"If you are a Chief Data Scientist with experience, please read on!In the heart of Silicon Valley we're introducing AI & Machine Learning to help kids learn how to read. We understand reading is one of the foundational cores to learning so we decided to create a spin-out from the most successful Learning Technology company. Our founders have a significant history of successful start-ups and we're also backed by our very strong funding . Leveraging over 15+yrs of Artificial Intelligence from a top Ivy League AI Lab we're putting together software that will change the way kids read forever!! If you're passionate about pushing limits for education using advanced technology - let's chat!What You Will Be Doing- Creating Machine Learning solutions that assist in delivering unique instructions for reading- Creating predictive analytics for teachers and schools - Analyzing speech to determine errors and areas of improvement  - Delivering top notch AI & ML solutions to push limits for education!!!!What You Need for this PositionAt Least 3 Years of experience and knowledge of:- Machine Learning (ML) - Reinforcement Learning (RL) - AI - Big Data- TensorflowNice to haves : - Speech Rec- AWSWhat's In It for You- Top Salary - Meaningful equity - brand new spin-out company - Flexibility - can work REMOTELY - Working with the latest and greatest technologySo, if you are a Chief Data Scientist with experience, please apply today!Or email your resume to - roble.hussein@cybercoders.com                                    ",['Machine LearningBig DataTensorflowSpeech RecAW'],Unknown,Unknown,Unknown,https://www.cybercoders.com/chief-data-scientist-job-424845
Data Scientist,Marketing Data Scientist,"Cambridge, MA",Cambridge,MA,42.373615799999996,-71.10973349999998,"If you are a Data Scientist with actual experience working with a Marketing team who has Python and can code? If so, read on...We are the industry leader in the travel industry and we continue to grow thru innovation. Due to this recent growth, we are looking to add a Data Scientist to our already established top notch technology team! You will get to work with some bright minds who want to embrace your ideas!What You Will Be DoingYou will be working to help build our very cool products. Your primary responsibility will be to use the tools of Big Data to help build our world changing technologyYour experience and perspective will be heard and considered as this product design evolves. Improving the predictive models and control algorithms used by our home-grown bidding platform to make large-scale user acquisition decisions Building data pipelines and reporting solutions to monitor performance metrics across marketing channels Forecasting future KPIs using time series analysis techniquesWhat You Need for this PositionWe are looking for a passionate, self-directed, and good communicator. We want someone who wants to work in a small team, someone who wants to work for a proven company, and someone who wants to continue learning new technology as they advance. - 3+ years of Data Scientist experience- Python - SQL- Actual Work experience with a Marketing teamExtensive experience with building mathematical models for real-world events/scenariosIf you have any Machine Learning experience please let us know that as well!Must have excellent technical communication skills.What's In It for YouHighest Salary Possible Health BenefitsFantastic PerksPaid Holidays, Vacation, Sick DaysSo, if you are a Marketing Data Scientist who has Python, SQL, and can code, please apply today!",['Full StackCassandraElasticSearchSolrData ScientistPythonMachine LearningRData MiningSQ'],110000,150000,130000.0,https://www.cybercoders.com/marketing-data-scientist-job-426236
Data Scientist,Senior Data Scientist,"Leawood, KS",Leawood,KS,38.966673,-94.6169012,"We're a large financial company that specializes in consumer lending.  Our Risk Team is looking to add a Senior member to help with statistical modeling and scorecard development!What You Will Be Doing- Using complex statistical modeling to improve portfolio performance through analysis of data and processes- Designs, builds and maintains a risk control framework to track credit card portfolio performance- Developing and presenting recommendations to senior level managementWhat You Need for this Position- 3+ years of work experience in statistical modeling (regression models, decision trees, and more complex models)- Experience working in the financial services industry preferred (specially in credit card risk management)- Strong knowledge in SQL, Python and/or RSo, if you are a Senior Data Scientist with experience in statistical modeling , please apply today!                                    ",['RPythonSQ'],80000,100000,90000.0,https://www.cybercoders.com/senior-data-scientist-job-426642
Data Scientist,Senior Data Scientist,"Bedford, MA",Bedford,MA,42.4906231,-71.27600890000001,"If you are a Senior Data Scientist with experience, please read on!Based in beautiful Bedford, MA, we are an innovative and revolutionary computer software company.  We are a large tech company, but are still actively growing due to the demand for our top services.  We are in need of adding a Senior Software Engineer to our team in Bedford.What You Will Be Doing- Design and develop new machine learning and cognitive computing applications for the chemicals and refining industries- Keep current with new and developing technologies as they appear in industry and academia, and assist in determining the feasibility of implementing new technologies.- Provide technical support to product management, product marketing, services, and customer and business support on customer activities.- Collaborate with product managers, product designers and developers to develop detailed product requirements and specificationsWhat You Need for this Position- At least 3 years experience- BSCS or related- C++, C#, Python- Machine LearningNice to have:- Big data and cloud technologies- Chemical engineeringWhat's In It for You- Competitive salary DOE- Competitive benefits package- Ability to work for an innovative, large tech company!So, if you are a Senior Data Scientist with experience, please apply today!                                    ",['C++Machine LearningData Minin'],Unknown,Unknown,Unknown,https://www.cybercoders.com/senior-data-scientist-job-426845
Data Scientist,Principal Data Scientist,"Sunnyvale, CA",Sunnyvale,CA,37.368829999999996,-122.03634960000001,"If you are a Principal Data Scientist with experience, please read on!We are a cutting edge technology company dominating the IoT (Internet of Things) market where we solve real world problems in real-time for our clients. We connect entire ecosystems creating digital enterprises. Due to growth and demand for our product and services, we are in need of hiring a Principal Data Scientist who has experience and passion for driving teams to exceptional while being hands-on with a product focused mind set. We are looking for a talented individual who has Machine Learning, NLP, and AI experience as well as expertise with Python, R, Java, or full stack development.If you are interested in joining a leading technology company that cares about its employees and their environment, then apply immediately.Top Reasons to Work with UsCompetitive Salary100% Paid Medical BenefitsBonusGenerous EquityWhat You Will Be DoingIn this role, you will bring your passion for technology and apply your skills to our platform. You will be a dynamic hands-on leader playing a key role in additions to our data science team. You will be responsible for both research and technical aspects of projects reporting directly to the CEO.What You Need for this PositionMore Than 5 Years of experience and knowledge of:Machine Learning / Python / RNatural Language Processing Deep Learning AIBig DataPredictive AnalyticsAlgorithmsDistributed ComputingWhat's In It for You200k$-$250k + Bonus (DOE)100% PAID MEDICALBonusEquityCreate cutting technologyHighly collaborative environmentSo, if you are a Principal Data Scientist with experience, please apply today!                                    ",['Machine LearningNLPDeep LearningAIBig DataPredictive AnalyticsPython'],200000,250000,225000.0,https://www.cybercoders.com/principal-data-scientist-job-427518
Data Scientist,Chief Data Scientist,"Sunnyvale, CA",Sunnyvale,CA,37.368829999999996,-122.03634960000001,"If you are a Principal Data Scientist with experience, please read on!We are a cutting edge technology company dominating the IoT (Internet of Things) market where we solve real world problems in real-time for our clients. We connect entire ecosystems creating digital enterprises. Due to growth and demand for our product and services, we are in need of hiring a Principal Data Scientist who has experience and passion for driving teams to exceptional while being hands-on with a product focused mind set. We are looking for a talented individual who has Machine Learning, NLP, and AI experience as well as expertise with Python, R, Java, or full stack development.If you are interested in joining a leading technology company that cares about its employees and their environment, then apply immediately.Top Reasons to Work with UsCompetitive Salary100% Paid Medical BenefitsBonusGenerous EquityWhat You Will Be DoingIn this role, you will bring your passion for technology and apply your skills to our platform. You will be a dynamic hands-on leader playing a key role in additions to our data science team. You will be responsible for both research and technical aspects of projects reporting directly to the CEO.What You Need for this PositionMore Than 5 Years of experience and knowledge of:Machine Learning / Python / RNatural Language Processing Deep Learning AIBig DataPredictive AnalyticsAlgorithmsDistributed ComputingWhat's In It for You200k$-$250k + Bonus (DOE)100% PAID MEDICALBonusEquityCreate cutting technologyHighly collaborative environmentSo, if you are a Principal Data Scientist with experience, please apply today!                                    ",['Machine LearningNLPDeep LearningAIBig DataPredictive AnalyticsPython'],200000,250000,225000.0,https://www.cybercoders.com/chief-data-scientist-job-427538
Data Scientist,Lead Data Scientist (Computer Vision),"New York City, NY",New York City,NY,40.7127753,-74.0059728,"If you are a Lead Data Scientist that is passionate about Art, please read on!Top Reasons to Work with Us- Silicon Valley Start - Up designing a cutting edge crowd sourcing equity platform as for the first time individuals are able to invest assets withing the world class Art Market- First Quantitative Investment firm in the Art Market pioneering strategies that are highly liquid and show high historical returns and transparency to investing- World - Class team of Data Scientists, Product Managers, and Software Engineers from Stanford University, MIT, and Harvard University- Allows for the diversification of investors portfolios within art asset derivatives based on risk tolerance, expertly curated art collections in Switzerland, and data driven resultsWhat You Will Be Doing- Growing data Science team, adapting data analysts and teaching them python, machine learning, and natural language processing- Working with numerical, categorical, temporal, image/text, translating data through natural language processes - Using Computer Vision, Deep Vision, Classical Machine Learning, and Time Series to derive data insight- Willing, interested and capable of sitting in the round table positions with the leadership and product team to decide product visionWhat You Need for this PositionSalary Range: $120k - $200kMust Haves: - Team Building- Computer Vision- Stats- NLP- Data Science- Machine LearningNice to Haves: - Postgres- Docker- Kubernetes- Google Cloud- jupyter,  Pandas, Numpy, Scikit-learn, TensorFlow, SpaCyWhat's In It for YouCompetitive Compensation PackageStartup CultureFin Tech Hedge Funds401k w/MatchBonusEquitySo, if you are a Lead Data Scientist with experience in ML, NLP, and Computer Vision, please apply today!                                    ",['PythonManagementMachine LearningStatisticsData Scienc'],120000,200000,160000.0,https://www.cybercoders.com/lead-data-scientist-computer-vision-job-413028
Data Scientist,Senior Data Scientist - MACHINE LEARNING,"West Hollywood, CA",West Hollywood,CA,34.0900091,-118.3617443,"Are you a Senior Data Scientist with a specialization in Machine Learning?  If so, read on....Do you want to work with a team of superstars and learn from them? We want people who will daily push the limits of their knowledge and skill sets, and are motivated to continuously make us a more efficient, and effective platform for our awesome users! If this all sounds like you, read on...Be a part of a company that is in over 200 countries and have over 50M users. We are #1 in our category and are a brand name company.What You Will Be Doing•Work on exciting problems for recommendations to improve the user experience•Develop data-driven approaches to understand user profiles•Work on efficient and effective schemes to defend against bots and spams•Design and implement state-of-the-art machine learning algorithms in distributed machine learning frameworks such as SparkWhat You Need for this Position•Undergraduate degree in computer science, software engineering or undergraduate degree in numerical discipline (e.g. physics, math, engineering)•PhD in machine learning, statistics or in another highly quantitative/analytical field•Hands-on experience in applied Machine Learning (ML) projects or other predictive modeling and analysis projects•Proficiency in at least one of Python, Scala, and/or R/MatlabBonus points if you have:•In-depth knowledge of deep neural network, clustering, collaborative filtering, and classification techniques•Experience in designing and building highly scalable distributed ML models•Experience in big data framework such as Spark and Hadoop•Proficiency in one or more: C++, Java, Scala•A strong record of publications in top conferences such as NIPS, ICML, and KDDWhat's In It for You- We empower users around the world to create new connections that otherwise might never have been possible (BE A PART OF BRINGING PEOPLE TOGETHER)- We are dedicated to delivering innovative products through early and continuous delivery of high quality software consumed by millions. - Comprehensive health coverage, competitive salary, 401(k) match and meaningful equity.- Unlimited vacation and flexible working hours.- Daily catered lunches, endless snack supplySo if you are a Senior Data Scientist specializing in Machine Learning, apply immediately!                                    ","['Machine LearningPython', 'Scala', 'or JavaHadoopBig DataR/MatlabC+']",100000,250000,175000.0,https://www.cybercoders.com/senior-data-scientist-machine-learning-job-312475
Data Scientist,"Lead Data Scientist - NLP, Machine Learning","Santa Monica, CA",Santa Monica,CA,34.01945429999999,-118.4911912,"We are disrupting enterprise analytics and business intelligence by killing dashboards. We transform enterprise data into actionable natural language insights for business leaders. Our mission is to empower all businesses to tell their own data story.Top Reasons to Work with UsBased in Santa Monica, we have successfully closed our seed funding and are looking for our first hires.  Our founders have led teams at Facebook and PayPal and have built core technologies at several startups that have had successful exits.What You Will Be DoingAs a Sr. Data Scientist, you will be working closely with the clients and our engineering team to build our product that auto-generates actionable business insights. You will be creating algorithms that analyze business data at scale for several different kinds of businesses. You must have an expertise in end-to-end data analytics processes from ETL to executive level presentations. •Business / Performance Forecasting•Designing and evaluating experiments•Identifying new levers to help move key metrics•Monitoring key product metrics•Evaluating and defining metrics•Understanding root causes of changes in metrics•Building and analyzing dashboards and reports•Building key data sets to empower operational and exploratory analysis•Understanding ecosystems, user behaviors, and long-term trends•Building models of user behaviors for analysis or to power production systems•Influencing product teams through presentation of data-based recommendations•Communicating state of business, experiment results, etc to product teams•Spreading best practices to analytics and product teamsWhat You Need for this Position•2+ years’ experience doing quantitative analysis at a top-tier tech company•BA/BS in Computer Science, Math, Physics, Engineering, Statistics or another technical field from top-tier institution (Graduate degrees preferred)•Experience in SQL.•Development experience in Python or R•Ability to communicate the results of analyses with product and leadership teams•Understanding of statistics (e.g., hypothesis testing, regressions)•Experience manipulating data sets through statistical software (ex. R, Pandas) or other methods•Experience with distributed computing Spark/Hadoop•Experience with Amazon Redshift and Athena is a plusWhat's In It for You•Competitive benefits package (including Healthcare, Dental, Vision)•Help shape and grow a venture-backed tech company from the ground floor•Life Insurance•15 days of PTO per year•unlimited sick days•paid holidays•401k Retirement Savings Plan•Free snacks and drinks•Professional Development•Performance Bonuses•Equity Package•Relocation costs (if applicable)So, if you are a Senior Data Engineer with experience, please apply today!                                    ",['Hadoop/Spark/HiveQuantitative AnalysisPython/RSQLBig Data Systems (Hadoop/Hive/Spark/'],100000,160000,130000.0,https://www.cybercoders.com/lead-data-scientist-nlp-machine-learning-job-386476
Data Scientist,Data Scientist - FinTech - Fortune 100,"San Francisco, CA",San Francisco,CA,37.7749295,-122.4194155,"Based in SF, we are THE global leader in FinTech and the bank of the future!  We are a Fortune 100 powerhouse, but we operate like a Startup.  We are doing BIG things and what most CAN NOT do!We are looking for all levels of Data Scientists that have experience with credit risk models, valuation models, response models for the credit card industry.What You Will Be Doing- You will be part of the decision and data science function: including contributing to the development of underwriting models, customer segmentation methodologies, marketing targeting, attribution and response models, as well as the evaluation of new data sources and performing advanced data processing- You will carry out data processing and analysis including statistical analysis, variable selection, dimensionality reduction, custom attribute engineering,- You will help with the design, development, evaluation and monitoring of predictive models and advanced algorithms that help the business to drive decisions throughout the customer lifecycle (prospecting, acquisition, underwriting, fraud, collections, etc).- You will leverage methods from diverse disciplines such as machine learning, statistical modelling, information theory, information retrieval and other areas to gain customer insights, draw conclusions and work with business partners to put those insights into- You will work closely with business partners, technology and customer analytics teams to evaluate new and alternate data sources as well as computing paradigms and analytical- You will participate in data architecture decisions and partner with technology teams to implement models/algorithms in production- You will be part of a growing and exciting team and will help document your assumptions, methodologies, as well as carry out validation and testing to facilitate peer reviews and independent model validationWhat You Need for this Position- Advanced degree (PhD or Masters) in quantitative areas like Applied Math, Statistics, Engineering, Computer Science or related- Hands-on experience with multivariate analysis, statistical modeling, time series analysis, information theory, machine learning, clustering, and/or dimensionality reduction techniques in financial services, customer analytics, digital marketing, or similar- Prior modeling experience in credit risk, marketing response modeling and forecasting - Experience with Machine Learning techniques including neural networks, Hidden Markov Models, support vector machines, and random forests, and others, is highly- Experience working with large data sets, Big Data tools and stack (e.g., Hadoop, Spark, ).- Experience with one or more modeling tools (R, Matlab, Octave, ) and one or more mainstream programming language (Python, Java, C, Scala, C, C++, etc.).- Ability to explain complex statistical models and analysis to drive business- Experience working in a start-up business or a new business line within a larger organization is preferred.So, if you are a Senior Product Manager with experience, please apply today!                                    ",['Credit Risk Modeling/Response modelsMultivariate AnalysisMachine LearningRPythonData MiningHadoo'],Unknown,Unknown,Unknown,https://www.cybercoders.com/data-scientist-fintech-fortune-100-job-389060
Data Scientist,"Data Scientist - Scala, Java, Spark","San Francisco, CA",San Francisco,CA,37.7749295,-122.4194155,"If you are a Data Scientist with experience, please read on!We are based in beautiful San Francisco, CA. We are an energetic, innovative, and thriving tech company. Our goal is to provide top quality services to our clients and deliver innovative highly scalable projects. We are one of the fastest growing companies in the area and strive to invest in our employee’s development. Due to our success and growth initiatives, we are looking to add a Senior Data Scientist to the team that has experience with Scala, Java, and Spark.What's In It for You- Competitive Salary- Medical/Vision/Dental Insurance- Generous PTO- 401K- Career Growth Opportunities- Innovative projects- Strong Company Growth- Family Oriented CultureWhat You Need for this PositionMore Than 5 Years of experience and knowledge of:- Scala- Java- Spark- Python- R- Cassandra- Hadoop- Machine LearningSo, if you are a Data Scientist with experience, please apply today!                                    ",['ScalaJavaPythonRSPARKCassandraHadoopMachine Learnin'],130000,175000,152500.0,https://www.cybercoders.com/data-scientist-scala-java-spark-job-412537
