Search,Title,Location,Cities,States,Latitude,Longitude,Description,Skills,Min_Salary,Max_Salary,Mean_Salary,URL
Data Analyst,Mid Data Analyst with Tableau  & SQL Experience needed asap!,"Austin, TX",Austin,TX,30.267153000000004,-97.7430608,"If you are a Mid Data Analyst with Tableau  & SQL Experience needed asap! with experience, please read on!Top Reasons to Work with UsBased in Austin, we are an innovative development studio. We are seeking a Mid Level Data Analyst to join our industry best-selling team.  We are offering compensation packages that range from $100K-$140K DOE, 401K, Vacation, Excellent Health Packages- Singles are free for standard coverage, additional members healthcare plans can be provided upon request. We have an amazing culture that lives by ""Work hard, play hard."" As long as you have passion in what you do, and the drive to be a self starter, you will be successful in our environment.What You Will Be Doing-Solely maintain and refine key analytic products.-Proactively generate insights to improve software production.-Create a vision for KPIs. -Stay ahead of the trend, relay key insights to stakeholders.-Strong knowledge of Tableau to create and distribute content for our stakeholders.What You Need for this PositionAt Least 3 Years of experience and knowledge of:MUST HAVES:-Proven track record of strong Tableau experience.-Deep knowledge of SQL, specifically extracting and aggregating data.-Strong knowledge of Excel- Pivot Tables, vlookup or index/match, ""ifs"" statements.CPG Analytics is a plusWhat's In It for You-Compensation Packages Ranging from $100K-$140K.-401 K - Excellent Health Benefits- Free for Standard Health Plans for Singles Additional Member Details provided upon request.-VacationApplicants must be currently authorized to work in the United States on a full-time basis. Please email your most updated resume to Alice.Dam@cybercoders.com to apply today! So, if you are a Mid Data Analyst with Tableau  & SQL Experience needed asap, please apply today to this amazing opportunity!                                    ",['Data AnalystTableauSQL Data AnalystPivot ChartsExce'],100000,140000,120000.0,https://www.cybercoders.com/mid-data-analyst-with-tableau-sql-experience-needed-asap-job-419111
Data Analyst,Data Analyst (R // Tableau) - World-Renowned School System!,"New York City, NY",New York City,NY,40.7127753,-74.0059728,"If you are a talented Data Analyst with strong communication skills, please read on!Headquartered in New York, we are a very well-established and highly prolific education organization that is making a colossal splash in the industry. With our schools consistently ranking in the top 1%-5% in a wide variety of studies, we are making history every single day. We have achieved this because it's our calling. It's what we love to do! Providing an exploration-driven curriculum focused on each individual child is the linchpin of our business and we are currently experiencing tremendously rapid growth due to our communities calling for more!We are looking for a bright and skilled Data Analyst who yearns to do impactful, purpose-driven work to join our team. The ideal candidate will possess strong experience with R, Data Visualization using Tableau, SQL, ETL, KPI Reporting/Analysis, and advanced Excel skills. They will also have strong Communication, Interpersonal, and Presentation skills. If this sounds like you, we would love to tell you more about this phenomenal opportunity!We are happy to offer the right candidate very competitive compensation that includes a base salary of up to $100k (DOE) and exceptional benefits.Top Reasons to Work with Us1. Passionate, Driven, and All-Around Amazing Team2. Huge Growth Potential3. Exciting and Rewarding Work!What You Will Be Doing- Conducting data analysis in support of a variety of analytic solutions- Creating and producing forecasts, reports, ad hoc requests, dashboards, etc.- Creating and disseminating information and tools that empower schools to do their jobs effectively- Providing real-time customer service to school-based teams in order to maintain operational efficiency across our network- Creating project plans and timelines to support team priorities and goals, and holding team members accountable- Developing databases and implementing data standards and data quality monitoring tools to filter and clean data- Preparing monthly dashboard reports, identifying trends and presenting thoughtful, actionable solutions- Skillfully and confidently presenting operations metrics and school health data to diverse constituencies- Crafting and telling stories using data to advance department initiatives and gain buy-in from senior management and school teams- Training Network and school-based staff on data systems- Documenting and training end users on reports and dashboardsWhat You Need for this PositionRequired:- Data Analysis- Data Visualization (Tableau) to Support Senior Management Decision Making- R- SQL- KPI Reporting/Analysis- Excel (Analyzing, manipulating, and presenting large amounts of data)- Strong Communication, Interpersonal, and Presentation SkillsNice to Haves:- ETL- People Management- Database Development- Trello, SurveyGizmo, Periscope, Docusign, EMMA, or School MessengerWhat's In It for You- Healthcare Paid for 100%- 401k Matching- 4 Weeks PTOSo if you're a talented Data Analyst, please apply TODAY!                                    ",['Data AnalysisData visualization/DashboardsTableauData Standardization/CleansingR programmingSQLETLKPI Reporting/AnalysisExcelPeople Managemen'],90000,100000,95000.0,https://www.cybercoders.com/data-analyst-r-tableau-world-renowned-school-system-job-409618
Data Analyst,Operations Analyst Manager,"Venice, CA",Venice,CA,33.9850469,-118.4694832,"If you are a Operations Analyst Manager with experience, please read on!We are a highly funded, rapidly growing startup in the tech and transportation industry. The Business / Operations Analyst will dig into all of our data and reports and help our VP Ops and Directors understand what’s happening.  This position will be looking at tons of data and comes up with explanations and insights to help support strategic Operational decisions.What You Will Be Doing• Manage the delivery of reports and the presentation of recommendations and solutions to key client stakeholders.• Develop a strong understanding of each client’s key strategies and company objectives to provide fruitful analysis.• Understand and apply SQL and Excel to provide data reports.What You Need for this PositionAt Least 3 Years of experience and knowledge of:- Operations teams in a startup environment- Data Analysis• Bachelors in Computer Science or Engineering (or equivalent experience)• Experience with SQL server queries or MS Access.• Solid experience with reporting tools, Tableau or something similar.So, if you are a Operations Analyst Manager with experience, please apply today!                                    ",['Operations AnalystData AnalysisSQLExce'],Unknown,Unknown,Unknown,https://www.cybercoders.com/operations-analyst-manager-job-412366
Data Analyst,Business Analyst,"Philadelphia, PA",Philadelphia,PA,39.9525839,-75.1652215,"Based in the heart of Philadelphia our company specializes in developing software by creating a fully automated system that integrates critical information payment processing as well as interfacing with internal software and 3rd party applications. This powerful solution allows these leading venues to fully integrate with their customers and also use big data and predictive analytics to determine sell-out dates, demand, etc. If  you're an experienced Business Analyst and this sounds like an opportunity for you please read on!Top Reasons to Work with Us1. Small company feel - despite our growth and success we are a humble group of talented engineers and developers2. Build cutting edge solutions - our software uses big data analytics to predict solutions for our customers3. Fast growing company bootstrap funded companyWhat You Will Be DoingCollaborate with other technical and service platform support teams and Subject Matter Experts to identify, analyze, and recommend improvements to the current state aimed at leveraging enterprise resources.What You Need for this Position- Direct integration experience working with spreadsheet modeling tools and XML coding.- Strong Project Management experience - implementation and development of user interfaces for new customers- Advanced User Interface experience (ensuring high level of customer satisfaction)What's In It for You- Great compensation & generous benefits package- Progressive company culture- Fast Interview process (we don't put people through the ringer)So, if you are a Lead Analyst interested in expanding your skills working for a technology company that is experiencing tremendous growth please apply today!                                    ",['XMLProject ManagementData Analysi'],70000,85000,77500.0,https://www.cybercoders.com/business-analyst-job-416939
Data Analyst,Business Analyst,"Princeton, NJ",Princeton,NJ,40.3572976,-74.66722259999999,"If you are a Business Analyst with experience, please read on!Located in beautiful and historical Princeton, NJ, we are a well-established institution that assists with predicting customers' behaviors. Our leaders have been in the industry for over 30 years, and have created a platform that assists companies both large and small. if you're looking for a position where you can have varied responsibilities and bring your specific skills to the table, this is the job for you!What You Will Be Doing- Extracting and analyzing data and creating reports- Searching our large database to create customer prospecting models- Statistical modeling and regression analysis- Preparing and inputting data- Programming- Quality ControlWhat You Need for this Position- Master's Degree preferred, Bachelor's Degree required in relevant field - 3+ years as a Business Analyst- Marketing analytics - SQL- Python- ExcelWhat's In It for You- Competitive salary DOE ($80K-$95K)- Excellent benefits package, 401k, PTO, and a Flex Account- Located near public transit - Opportunity to grow within the teamSo, if you are a Business Analyst with experience, please apply today!                                    ",['Business AnalystBusiness AnalysisSQLData AnalysisAgileExce'],Unknown,Unknown,Unknown,https://www.cybercoders.com/business-analyst-job-420895
Data Analyst,Business Analyst,"Princeton, NJ",Princeton,NJ,40.3572976,-74.66722259999999,"If you are a Business Analyst with experience, please read on!Located in beautiful and historical Princeton, NJ, we are a well-established institution that assists with predicting customers' behaviors. Our leaders have been in the industry for over 30 years, and have created a platform that assists companies both large and small. if you're looking for a position where you can have varied responsibilities and bring your specific skills to the table, this is the job for you!What You Will Be Doing- Extracting and analyzing data and creating reports- Searching our large database to create customer prospecting models- Statistical modeling and regression analysis- Preparing and inputting data- Programming- Quality ControlWhat You Need for this Position- Master's Degree preferred, Bachelor's Degree required in relevant field - 3+ years as a Business Analyst- Marketing analytics - SQL- Python- ExcelWhat's In It for You- Competitive salary DOE ($80K-$95K)- Excellent benefits package, 401k, PTO, and a Flex Account- Located near public transit - Opportunity to grow within the teamSo, if you are a Business Analyst with experience, please apply today!                                    ",['Business AnalystBusiness AnalysisSQLData AnalysisAgileExce'],Unknown,Unknown,Unknown,https://www.cybercoders.com/business-analyst-job-423261
Data Analyst,Healthcare Business Analyst,"Palm Springs, CA",Palm Springs,CA,33.8302961,-116.54529209999998,"Based in beautiful  Palm Springs, we are a well established healthcare organization  that serves the residents of the greater Coachella Valley and surrounding desert communities of Riverside and San Bernardino Counties.   We are in urgent need of hiring a Healthcare Business Analyst  that possesses accounting experience with managed care data analysis,  Crystal Reports, SQl queries, Microsoft Access.   This is an immediate direct hire opportunity.If you are a Healthcare Business Analyst with experience, please read on!Top Reasons to Work with Us1.Upward career growth2.Excellent benefits3.Great working environmentWhat You Will Be Doing-Process monthly  capitation (payment and reporting) -Process monthly specialty capitation (payment and reporting) -Gathering and interpreting financial data -Provide  analytical support to other departments and keep on top of provider capitation contracts-Analyzing and reviewing contracts to optimize efficiency-Participate in process automation & prepare Cap deductions for specialties-Work closely with other analysts, accounting, billing, claims, network development, utilization management, hospice to ensure integrity of reports.-Design and implement dashboards of management reports.-Preparation of specialty capitation pool distributions-Participate in the development of provider incentive paymentsWhat You Need for this PositionMinimum One year of experience and knowledge of:- Healthcare- Financial Analyst- Medical Billing- Data Analysis- Microsoft Access- SQL Scripting- Crystal Reports- Managed CareWhat's In It for You- Competitive Salary and bonusExcellent Benefits:- PTO- Medical- Dental- Vision- RELOCATION- 401(k) and more!So, if you are a Healthcare Business Analyst with experience, please apply today!                                    ",['HealthcareFinancial AnalystMedical BillingData AnalysisMicrosoft AccessSQL ScriptingCrystal ReportsManaged Car'],Unknown,Unknown,Unknown,https://www.cybercoders.com/healthcare-business-analyst-job-418255
Data Analyst,Marketing Analyst,"Princeton, NJ",Princeton,NJ,40.3572976,-74.66722259999999,"If you are a Business Analyst with experience, please read on!Located in beautiful and historical Princeton, NJ, we are a marketing firm focused on new customer acquisition for our clients. If you're interested in consumer behavior, please apply today!What You Will Be Doing- Extracting and analyzing data and creating reports- Searching our large database to create customer prospecting models- Statistical modeling and regression analysis- Preparing and inputting data- Programming- Quality ControlWhat You Need for this Position- Master's Degree preferred, Bachelor's Degree required in relevant field - 3+ years as a Marketing Analyst or Business Analyst- SQL- Python- ExcelWhat's In It for You- Competitive salary DOE ($80K-$95K)- Excellent benefits package, 401k, PTO, and a Flex Account- Located near public transit - Opportunity to grow within the teamSo, if you are a Business Analyst with experience, please apply today!                                    ",['Business AnalyticsPythonSQLData AnalysisExcelSite Catalys'],Unknown,Unknown,Unknown,https://www.cybercoders.com/marketing-analyst-job-421745
Data Analyst,Quantitative Analyst,"New York City, NY",New York City,NY,40.7127753,-74.0059728,"If you are a Quantitative Analyst with backtesting experience, please read on!We are a growing team that has been in business over 10 years, and among other accolades, received significant VC funding. Our mission is to develop a highly scalable and reliable cloud-computing architecture that powers and permits businesses to grow rapidly!We are looking to bring on a Quantitative Analyst to join our exciting and innovative team in Midtown, Manhattan.What You Will Be DoingAnalyzing financial data and developing analytics using emerging technologies such as machine learning and optimization techniques for portfolio construction/modeling/optimization, as well as other areas of asset management such as product development, compliance, sales and distribution.What You Need for this Position3-10 Years of experience and knowledge of:- Backtesting Signals- Quantitative Analysis- Statistical Analysis- Financial Modeling- Risk Management- Data Mapping- Gap Analysis- Quantitative Portfolio Management- Data PlatformsWhat's In It for You- Competitive compensation- Growth opportunities- Generous benefits package with the works (possibility for equity ownership)- Great office environment with excellent team members- Work for a stable, rapidly growing companySo, if you are a Quantitative Analyst with relevant experience, don't hesitate to apply today!                                    ",['BacktestingQuantitative AnalysisStatistical AnalysismodelingData SourcesFinancial AnalysisPortfolio ManagementEmerging TechnologiesData MappingGap Analysi'],80000,110000,95000.0,https://www.cybercoders.com/quantitative-analyst-job-408102
Data Analyst,Financial  Analyst,"Randleman, NC",Randleman,NC,35.8179143,-79.8030873,"Growing team is seeking a high energy, passionate Financial Analyst to provide financial support for reporting, budgeting, forecasting inventory management and data analytics.  We are seeking an individual who loves translating collecting data, analyzing and proactively identifying problems and developing solutions for our amazing teams!   We need an analytical and practical solution-creator to help our collaborative team exceed expectations. If you are a Financial  Analyst with awesome  analysis  and problem solving experience, please read on!Top Reasons to Work with Us- Awesome growing team!- Terrific company culture and growth opportunity- Strong Compensation and benefitsWhat You Will Be Doing- Support month-end close and reporting- Support annual budge and monthly forecast process- Prepare financial analysis and data analytics around revenue- Work on Cool Projects that ACTUALLY ADD VALUEWhat You Need for this PositionAt Least 3 Years of experience and knowledge of:-  Degree -  1-2+ years of Financial Analysis-  Manufacturing  or Oracle/Oracle EBS  would be a plusSo, if you are a Financial Analyst seeking an awesome career opportunity, please apply today!                                    ",['Financial AnalysisManufacturing (high-volume durable goods)Oracle ERP (preferred)Data analytics and forecastin'],50000,60000,55000.0,https://www.cybercoders.com/financial-analyst-job-415322
Data Analyst,Reporting Analyst,"Pleasanton, CA",Pleasanton,CA,37.6624312,-121.8746789,"If you are a Reporting Analyst with experience, please read on!We are based in Pleasanton, CA, and have been in business since 1932. We pride ourselves on providing great financial services to our members. We were one of the Bay  Area's Best and Brightest companies to work for in 2017. We are always looking to add talented individuals to our team, and right now we are looking for a Reporting Analyst.Top Reasons to Work with Us- Extensive History- Award Winning Culture- Excellent BenefitsWhat You Will Be DoingThe Reporting Analyst will be responsible for providing timely and accurate reports, data extracts and dashboards. Additional responsibilities include data integration, store procedures, functions and data aggregation. Strong SQL and Data Analysis experience is a must.Major Responsibilities:- Develop and maintain KPIs/Metrics reports and dashboards allowing the business to clearly see where improvement is necessary- Write ad-hoc queries for day to day data requests; workspaces and business rules- Effectively influence and work comfortable across all levels of the organization, inspire trust and respect, and maintain excellence in written and verbal communication- Ensure accuracy and integrity of data provided to internal and external partners- Performs other job related duties as assignedWhat You Need for this PositionQuality:- Bachelor's Degree- 1-3 years of similar or related experience invluding T-SQL, writing SSRS reports, stored procedures, table valued and scalar value functions- Analyze data to solve problems- Excellent interpersonal and communication skills- Advanced knowledge of MS Excel- Exposure to SSIS/SSAS preferredWhat's In It for YouCompetitive Salary and BenefitsSo, if you are a Reporting Analyst with experience, please apply today!                                    ",['SQLData AnalysisT-SQLWriting SSRS ReportsStored ProceduresTable/Scalar Value TablesSSIS/SSASMS Exce'],75000,90000,82500.0,https://www.cybercoders.com/reporting-analyst-job-419449
Data Analyst,Financial Analyst,"Laguna Niguel, CA",Laguna Niguel,CA,33.5236744,-117.71494380000001,"If you are a Financial Analyst with experience, please read on!What You Will Be DoingThe Financial Analyst position is responsible for the reporting and analysis for the business. This includes financial analysis on marketing, data mining, Google Analytics, budgets, sales, products, marketing and other key areas in the Company. This role will take direction from the management team as well as perform their own analysis on the Company’s operations and provide the results to the management team.The Financial Analyst is also responsible for maintaining our reporting portals and reports that are scheduled on a daily/weekly/monthly basis. This includes upkeep of the data extracts used by the reporting system.Website analytics and digital marketing analysis will also be key aspects of this role.Duties and responsibilitiesProduce, distribute and provide analysis on the below noted reports. This is not an exhaustive list as other reports will be requested and required.Product pricing review & managementProduct profitability analysis.Database Management and Reporting.Database analysis.Marketing ROI analysis by channel.Website Analytics.Monthly strategic reporting.Option profitability analysis.Revenue tracking and projections, by brand and location.Content Management.Load factor analysis.Inventory reports.Identify and Analyze booking trends.Prepare and analyze department reporting.-Conduct overall analysis, projects & statistical studies, you will query and generate reports from these systems, as well as manipulate applicable data found in -Excel and Access. Results from such analysis will be reported to appropriate senior and departmental management no less than on a quarterly basis.-Performs other duties as required. This job description in no way states or implies that these are the only duties to be performed by the employee occupying this position. Employees will be required to perform any other job-related duties assigned by their supervisor or management.What You Need for this PositionAt Least 3 Years of experience and knowledge of:-Bachelor’s degree in business, finance/accounting or related field. An MBA from an accredited school is a plus.-2-5 years working experience in the finance/analytics field.-Possesses an advanced working knowledge of MS Excel, Microsoft Access, and Google Analytics. SEO and SQL knowledge is a plus.-Ability to effectively communicate and explain unique financial analyses and reporting issues to people unfamiliar with the process.-Working knowledge of MS Query is a plus-Ability to work in a fast-paced, high-growth, ever-changing environment-Experience using Domo or other reporting tools is a plusSo, if you are a Financial Analyst with experience, please apply today!                                    ",['Financial AnalysisExcelFinancial ModelingForecastingFinancial AnalystGoogle AnalyticsSQLMS Quer'],Unknown,Unknown,Unknown,https://www.cybercoders.com/financial-analyst-job-423398
Data Analyst,Financial Analyst,"La Jolla, CA",La Jolla,CA,32.832811199999995,-117.2712717,"If you are a Financial Analyst with experience, please read on!What You Will Be DoingThe Financial Analyst position is responsible for the reporting and analysis for the business. This includes financial analysis on marketing, data mining, Google Analytics, budgets, sales, products, marketing and other key areas in the Company. This role will take direction from the management team as well as perform their own analysis on the Company’s operations and provide the results to the management team.The Financial Analyst is also responsible for maintaining our reporting portals and reports that are scheduled on a daily/weekly/monthly basis. This includes upkeep of the data extracts used by the reporting system.Website analytics and digital marketing analysis will also be key aspects of this role.Duties and responsibilitiesProduce, distribute and provide analysis on the below noted reports. This is not an exhaustive list as other reports will be requested and required.Product pricing review & managementProduct profitability analysis.Database Management and Reporting.Database analysis.Marketing ROI analysis by channel.Website Analytics.Monthly strategic reporting.Option profitability analysis.Revenue tracking and projections, by brand and location.Content Management.Load factor analysis.Inventory reports.Identify and Analyze booking trends.Prepare and analyze department reporting.-Conduct overall analysis, projects & statistical studies, you will query and generate reports from these systems, as well as manipulate applicable data found in -Excel and Access. Results from such analysis will be reported to appropriate senior and departmental management no less than on a quarterly basis.-Performs other duties as required. This job description in no way states or implies that these are the only duties to be performed by the employee occupying this position. Employees will be required to perform any other job-related duties assigned by their supervisor or management.What You Need for this PositionAt Least 3 Years of experience and knowledge of:-Bachelor’s degree in business, finance/accounting or related field. An MBA from an accredited school is a plus.-2-5 years working experience in the finance/analytics field.-Possesses an advanced working knowledge of MS Excel, Microsoft Access, and Google Analytics. SEO and SQL knowledge is a plus.-Ability to effectively communicate and explain unique financial analyses and reporting issues to people unfamiliar with the process.-Working knowledge of MS Query is a plus-Ability to work in a fast-paced, high-growth, ever-changing environment-Experience using Domo or other reporting tools is a plusSo, if you are a Financial Analyst with experience, please apply today!                                    ",['Financial AnalysisExcelFinancial ModelingForecastingFinancial AnalystGoogle AnalyticsSQLMS Quer'],Unknown,Unknown,Unknown,https://www.cybercoders.com/financial-analyst-job-423725
Data Analyst,Financial Analyst,"Laguna Niguel, CA",Laguna Niguel,CA,33.5236744,-117.71494380000001,"If you are a Financial Analyst with experience, please read on!What You Will Be DoingThe Financial Analyst position is responsible for the reporting and analysis for the business. This includes financial analysis on marketing, data mining, Google Analytics, budgets, sales, products, marketing and other key areas in the Company. This role will take direction from the management team as well as perform their own analysis on the Company’s operations and provide the results to the management team.The Financial Analyst is also responsible for maintaining our reporting portals and reports that are scheduled on a daily/weekly/monthly basis. This includes upkeep of the data extracts used by the reporting system.Website analytics and digital marketing analysis will also be key aspects of this role.Duties and responsibilitiesProduce, distribute and provide analysis on the below noted reports. This is not an exhaustive list as other reports will be requested and required.Product pricing review & managementProduct profitability analysis.Database Management and Reporting.Database analysis.Marketing ROI analysis by channel.Website Analytics.Monthly strategic reporting.Option profitability analysis.Revenue tracking and projections, by brand and location.Content Management.Load factor analysis.Inventory reports.Identify and Analyze booking trends.Prepare and analyze department reporting.-Conduct overall analysis, projects & statistical studies, you will query and generate reports from these systems, as well as manipulate applicable data found in -Excel and Access. Results from such analysis will be reported to appropriate senior and departmental management no less than on a quarterly basis.-Performs other duties as required. This job description in no way states or implies that these are the only duties to be performed by the employee occupying this position. Employees will be required to perform any other job-related duties assigned by their supervisor or management.What You Need for this PositionAt Least 3 Years of experience and knowledge of:-Bachelor’s degree in business, finance/accounting or related field. An MBA from an accredited school is a plus.-2-5 years working experience in the finance/analytics field.-Possesses an advanced working knowledge of MS Excel, Microsoft Access, and Google Analytics. SEO and SQL knowledge is a plus.-Ability to effectively communicate and explain unique financial analyses and reporting issues to people unfamiliar with the process.-Working knowledge of MS Query is a plus-Ability to work in a fast-paced, high-growth, ever-changing environment-Experience using Domo or other reporting tools is a plusSo, if you are a Financial Analyst with experience, please apply today!                                    ",['Financial AnalysisExcelFinancial ModelingForecastingFinancial AnalystGoogle AnalyticsSQLMS QueryGAAPBudgetin'],Unknown,Unknown,Unknown,https://www.cybercoders.com/financial-analyst-job-425098
Data Analyst,Senior Information Security Analyst,"Ventura, CA",Ventura,CA,34.28049229999999,-119.2945199,"If you are a Security Analyst with experience, please read on!Top Reasons to Work with Us1. Based in Ventura, we are a well-established health system.2. Our company has been around for over a century and we employ thousands of people.3. You will get the chance to work on a talented team in an industry leading organization.What You Will Be DoingThis position reports to the Information Security Officer and is responsible for working closely and collaboratively with Network and System Administrators as well as the on all aspects of security administration including LAN/WAN, routers, switches, firewalls, servers, storage, desktop systems, incident response and disaster recovery. Responsible for ensuring the confidentiality, integrity, and availability of data assets, wherever they may reside. The primary role of this position is to prevent and mitigate cyber-security incidents such as application penetration, malware, and social engineering attacks. The Analyst must have the ability to analyze, recommend, develop, implement and maintain systems and processes in a manner, which best protect our company and its affiliated partners. Monitor and detect risks to the organization, identify sources and methods of attack. This position will identify potential gaps, architect solutions and provide recommendations focused on enterprise security, response and remediation plans.What You Need for this Position-Proven information security experience-Local to Ventura or willing to move there/nearby-Experience with some of the following: Intrusion Prevention, HIPAA, MCITP, MCSE, CISSP, CISA, CCNP, VCP, CCNA, CEH, ISO 900, NIST, HITRUST, SOX, NAC, Mobile Device Management, Malware Prevention, Data Encryption, Data Loss Prevention.What's In It for You-Competitive base salary between $90-120k DOE-Medical, Dental, Vision, Life, and AD&D insurance. -We also offer a comprehensive 403(b) retirement plan, flexible spending accounts, paid time off, and a variety of other great benefits.So, if you are a Security Analyst with experience, please apply today!                                    ",['Information SecurityCISSP or CISA or CCNP or CEHHIPAAISO 900NISTHITRUSTSOXNACData Encryptiondata loss preventio'],90000,120000,105000.0,https://www.cybercoders.com/senior-information-security-analyst-job-419516
Data Analyst,Senior Information Security Analyst,"Ventura, CA",Ventura,CA,34.28049229999999,-119.2945199,"If you are a Security Analyst with experience, please read on!Top Reasons to Work with Us1. Based in Ventura, we are a well-established health system.2. Our company has been around for over a century and we employ thousands of people.3. You will get the chance to work on a talented team in an industry leading organization.What You Will Be DoingThis position reports to the Information Security Officer and is responsible for working closely and collaboratively with Network and System Administrators as well as the on all aspects of security administration including LAN/WAN, routers, switches, firewalls, servers, storage, desktop systems, incident response and disaster recovery. Responsible for ensuring the confidentiality, integrity, and availability of data assets, wherever they may reside. The primary role of this position is to prevent and mitigate cyber-security incidents such as application penetration, malware, and social engineering attacks. The Analyst must have the ability to analyze, recommend, develop, implement and maintain systems and processes in a manner, which best protect our company and its affiliated partners. Monitor and detect risks to the organization, identify sources and methods of attack. This position will identify potential gaps, architect solutions and provide recommendations focused on enterprise security, response and remediation plans.What You Need for this Position-Proven information security experience-Local to Ventura or willing to move there/nearby-Experience with some of the following: Intrusion Prevention, HIPAA, MCITP, MCSE, CISSP, CISA, CCNP, VCP, CCNA, CEH, ISO 900, NIST, HITRUST, SOX, NAC, Mobile Device Management, Malware Prevention, Data Encryption, Data Loss Prevention.What's In It for You-Competitive base salary between $90-120k DOE-Medical, Dental, Vision, Life, and AD&D insurance. -We also offer a comprehensive 403(b) retirement plan, flexible spending accounts, paid time off, and a variety of other great benefits.So, if you are a Security Analyst with experience, please apply today!                                    ",['Information SecurityCISSP or CISA or CCNP or CEHHIPAAISO 900NISTHITRUSTSOXNACData Encryptiondata loss preventio'],90000,120000,105000.0,https://www.cybercoders.com/senior-information-security-analyst-job-425426
Data Analyst,Application Support Analyst,"Indianapolis, IN",Indianapolis,IN,39.768403,-86.158068,"If you are an Application Support Analyst, Business Analyst, Systems Analyst or Data Analyst in Indianapolis, please read on!Top Reasons to Work with Us1. Based in Indianapolis, we are a rapidly-growing healthcare technology company. 2. We have been around for over 30 years and we work with some of the nation's most widely-recognized health systems.3. You will get the chance to work on exciting projects with a talented team.What You Will Be Doing-Using incident and feature tracking system, create tickets that document user issues and requests.-Resolve Tier 1 issues independently. Document Tier 2 and Tier 3 issues.-Troubleshooting will include limited SQL queries, an understanding of secure FTP, a variety of file formats to evaluate and troubleshoot issues.-Monitor system interfaces, assess data discrepancies, identify root cause and problem resolution.-Develop test plans, create test cases, execute testing, and ensure alignment with business requirements and objectives.-Document solutions in a knowledge base.-Write user documentation, release notes, and training materials.-Provide training and user support to business clients.What You Need for this Position-Bachelor degree in Business, Information Systems, Computer Science, or related field.-1+ years’ experience as Business Analyst or Systems Analyst. Healthcare industry experience preferred.-Familiarity with web-based application development technologies such as .NET, XML, and SQL.-Limited SQL development experience preferred.-Exceptional verbal and written communication skills. Strong team orientation with excellent interpersonal skills working with internal team members as well as client hospital staff.-Excellent organizational, project management abilities, strong analytical and problem-solving skillsWhat's In It for You-Competitive base salary between $60k and $75k (depending on experience)-401k-Medical/Dental/Vision Benefits-PTO/Vacation-Paid HolidaysSo, if you are an Application Support Analyst, Business Analyst, Systems Analyst or Data Analyst in Indianapolis, please apply today!                                    ",['Application SupportBusiness AnalysisSystems AnalysisSQLHealthcare Industry.NETXMLTechnical SupportData AnalysisClient Interactio'],60000,75000,67500.0,https://www.cybercoders.com/application-support-analyst-job-424820
Data Analyst,Project Control Analyst,"San Ramon, CA",San Ramon,CA,37.7799273,-121.9780153,"If you are a Project Controls Analyst with capital projects experience, please read on!Top Reasons to Work with UsRapidly growing and highly successful global Project Management company.  We have a diverse client base including government and corporate clients.  We offer competitive salaries, full benefits and an awesome culture!  We are hard working and deliver superior service to our clients yet we're very laid back and relaxed in culture.What You Will Be DoingThe Project Controls Analyst (PCA) will assist project and program management efforts with the development and analysis of project budget, cost, schedule and delivery status.  The PCA will participate in the planning, tracking, analysis and reporting on financial information for projects and programs of varying size and complexity.  The PCA will provide key support to project and program management efforts monitoring work flow, coordinating and tracking cost and schedule data and identifying key project delivery risks and issues.PCA activities include and are not limited to:•Work closely with Project Managers and Schedulers to develop and maintain cost and resource loaded project schedules•Coordinate with Project Managers and other stakeholders to ensure project financial data is complete and supports project completion to plan•Develop and maintain project budgets, forecasts, cost plans, and other financial information•Gather project financial information and data form key project stakeholders•Analyze project financial trends by comparing budget against actual and forecast data; provide recommendations and guidance to the Project Manager•Attend and participate in project status meetings•Maintain project documentation•Manage information and data within various software and databasesWhat You Need for this PositionAt Least 3 Years of experience and knowledge of:- Project Controls for large capital projects for construction or utilities/energy. - Advanced skills in MS Excel essential.- MS Project or P6 - Skilled with: financial analysis, schedule analysis, modeling, budgeting and project controls fundamentals.So, if you are a Project Controls Analyst with the applicable experience, please apply today!                                    ",['Cost ManagementPlanningSchedulingLarge Capital ProjectsProject control fundamentalsFinancial/schedule analysisBudgeting methodologiesAdvanced data manipulation in ExcelPrimavera OR MS Projec'],80000,120000,100000.0,https://www.cybercoders.com/project-control-analyst-job-233006
